dataset: C
instance: SA2
+-----------+
2D Packing Heuristic in Truck P088056103
Min2DVol: 31.315599000000027 [m2]
Stack 0 with items: ['0090017100_28022023000001', '0090017100_28022023009679', '0090017100_28022023010593', '0090017100_28022023017379', '0090017100_28022023025731']
Stack 1 with items: ['0090017100_28022023022264', '0090017100_28022023010718', '0090017100_28022023010718']
Stack 18 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 19 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 20 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 21 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 22 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 23 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 24 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 25 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 26 missing: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 27 missing: ['0090017100_28022023015965', '0090017100_28022023012912', '0090017100_28022023012912']
Stack 28 missing: ['0090017100_28022023012912', '0090017100_28022023012912', '0090017100_28022023012912']
Stack 30 missing: ['0090017100_28022023010440', '0090017100_28022023010440', '0090017100_28022023010440']
Stack 31 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 32 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 33 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 34 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 35 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 36 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 37 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 38 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 39 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 40 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 41 missing: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
