dataset: X
instance: TA6
+-----------+
2D Packing Heuristic in Truck P238382401
Min2DVol: 32.742857142857034 [m2]
Stack 0 with items: ['0090038300_14062023011844', '0090038300_14062023011844', '0090038300_14062023011844']
Stack 103 with items: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 104 with items: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 105 with items: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 106 with items: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 107 with items: ['0090038300_14062023004905', '0090038300_14062023004839', '0090038300_14062023004905']
Stack 108 with items: ['0090038300_14062023004839', '0090038300_14062023004839', '0090038300_14062023004839']
Stack 109 with items: ['0090038300_14062023004839', '0090038300_14062023004826', '0090038300_14062023004826']
Stack 110 with items: ['0090038300_14062023004826', '0090038300_14062023004826', '0090038300_14062023004826']
Stack 111 with items: ['0090038300_14062023004826', '0090038300_14062023004691', '0090038300_14062023004691']
Stack 112 with items: ['0090038300_14062023004691', '0090038300_14062023004691', '0090038300_14062023004691']
Stack 113 with items: ['0090038300_14062023004628', '0090038300_14062023004510', '0090038300_14062023004628']
Stack 114 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 115 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 116 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 117 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 118 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 119 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 120 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 121 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 122 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 123 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 124 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 125 with items: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 126 with items: ['0090038300_14062023004510', '0090038300_14062023004449', '0090038300_14062023004510']
Stack 127 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 128 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 129 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 130 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 131 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 132 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 133 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 134 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 135 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 136 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 137 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 138 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 139 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 140 with items: ['0090038300_14062023004449', '0090038300_14062023004449', '0090038300_14062023004449']
Stack 141 with items: ['0090038300_14062023004449', '0090038300_14062023004388', '0090038300_14062023004449']
Stack 142 with items: ['0090038300_14062023004374', '0090038300_14062023004374', '0090038300_14062023004374']
Stack 143 with items: ['0090038300_14062023004335', '0090038300_14062023003625', '0090038300_14062023004335']
Stack 144 with items: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 145 with items: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 146 with items: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 147 with items: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 148 with items: ['0090038300_14062023003625', '0090038300_14062023003625', '0090038300_14062023003625']
Stack 149 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 150 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 151 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 152 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 153 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 154 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 155 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 156 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 157 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 158 with items: ['0090038300_14062023003586', '0090038300_14062023003586', '0090038300_14062023003586']
Stack 159 with items: ['0090038300_14062023003586', '0090038300_14062023003504', '0090038300_14062023003586']
Stack 160 with items: ['0090038300_14062023003504', '0090038300_14062023003504', '0090038300_14062023003504']
Stack 161 with items: ['0090038300_14062023003504', '0090038300_14062023003241', '0090038300_14062023003504']
Stack 162 with items: ['0090038300_14062023003196', '0090038300_14062023002873', '0090038300_14062023003196']
Stack 163 with items: ['0090038300_14062023002873', '0090038300_14062023002721', '0090038300_14062023002873']
Stack 164 with items: ['0090038300_14062023002721', '0090038300_14062023001513', '0090038300_14062023001513']
Stack 165 with items: ['0090038300_14062023001513', '0090038300_14062023001513', '0090038300_14062023001513']
Stack 166 with items: ['0090038300_14062023001513', '0090038300_14062023000801', '0090038300_14062023001513']
Stack 167 with items: ['0090038300_14062023000801', '0090038300_14062023000683', '0090038300_14062023000683']
Stack 168 with items: ['0090038300_14062023000683', '0090038300_14062023000499', '0090038300_14062023000683']
Stack 169 with items: ['0090038300_14062023000499', '0090038300_14062023000499', '0090038300_14062023000499']
Stack 170 with items: ['0090038300_14062023000499', '0090038300_14062023000482', '0090038300_14062023000482']
Stack 171 with items: ['0090038300_14062023000324', '0090038300_14062023000324', '0090038300_14062023000324']
Stack 172 with items: ['0090038300_14062023000324', '0090038300_14062023000279', '0090038300_14062023000324']
Stack 173 with items: ['0090038300_14062023000279', '0090038300_14062023000188', '0090038300_14062023000279']
Stack 174 with items: ['0090038300_14062023000066', '0090038300_14062023000066', '0090038300_14062023000066']
Stack 175 with items: ['0090038300_14062023000066', '0090038300_14062023000036', '0090038300_14062023000066']
Stack 176 with items: ['0090038300_14062023000036', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 177 with items: ['0090038300_14062023008681', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 178 with items: ['0090038300_14062023008681', '0090038300_14062023008681', '0090038300_14062023008681']
Stack 179 with items: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 180 with items: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 181 with items: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 182 with items: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 183 with items: ['0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530', '0090038300_14062023010530']
Stack 184 with items: ['0090038300_14062023010530', '0090038300_14062023010299', '0090038300_14062023010299', '0090038300_14062023010299']
Stack 185 with items: ['0090038300_14062023010299', '0090038300_14062023007283', '0090038300_14062023010299', '0090038300_14062023010299']
Stack 186 with items: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 187 with items: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 188 with items: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 189 with items: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stack 190 with items: ['0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283', '0090038300_14062023007283']
Stacks not packed:
Stack 0 missing: ['0090038300_14062023011844', '0090038300_14062023011844', '0090038300_14062023011844']
Stack 1 missing: ['0090038300_14062023011844', '0090038300_14062023011844', '0090038300_14062023011844']
Stack 2 missing: ['0090038300_14062023011844', '0090038300_14062023011602', '0090038300_14062023011602']
Stack 3 missing: ['0090038300_14062023011030', '0090038300_14062023010838', '0090038300_14062023010550']
Stack 4 missing: ['0090038300_14062023010550', '0090038300_14062023010550', '0090038300_14062023010550']
Stack 5 missing: ['0090038300_14062023010550', '0090038300_14062023010550', '0090038300_14062023010550']
Stack 6 missing: ['0090038300_14062023010550', '0090038300_14062023010550', '0090038300_14062023010550']
Stack 7 missing: ['0090038300_14062023010550', '0090038300_14062023010282', '0090038300_14062023010550']
Stack 11 missing: ['0090038300_14062023009603', '0090038300_14062023009603', '0090038300_14062023009603']
Stack 12 missing: ['0090038300_14062023009603', '0090038300_14062023009589', '0090038300_14062023009482']
Stack 13 missing: ['0090038300_14062023009482', '0090038300_14062023009209', '0090038300_14062023009482']
Stack 14 missing: ['0090038300_14062023008913', '0090038300_14062023008620', '0090038300_14062023008590']
Stack 15 missing: ['0090038300_14062023008514', '0090038300_14062023007884', '0090038300_14062023007884']
Stack 16 missing: ['0090038300_14062023007731', '0090038300_14062023007706', '0090038300_14062023007731']
Stack 17 missing: ['0090038300_14062023007610', '0090038300_14062023007508', '0090038300_14062023007508']
Stack 20 missing: ['0090038300_14062023007381', '0090038300_14062023007381', '0090038300_14062023007381']
Stack 21 missing: ['0090038300_14062023007381', '0090038300_14062023007381', '0090038300_14062023007381']
Stack 24 missing: ['0090038300_14062023006982', '0090038300_14062023006671', '0090038300_14062023006671']
Stack 25 missing: ['0090038300_14062023006671', '0090038300_14062023006671', '0090038300_14062023006671']
Stack 26 missing: ['0090038300_14062023006671', '0090038300_14062023006671', '0090038300_14062023006671']
Stack 27 missing: ['0090038300_14062023006671', '0090038300_14062023006391', '0090038300_14062023006671']
Stack 28 missing: ['0090038300_14062023006391', '0090038300_14062023006391', '0090038300_14062023006391']
Stack 29 missing: ['0090038300_14062023006391', '0090038300_14062023006391', '0090038300_14062023006391']
Stack 30 missing: ['0090038300_14062023006391', '0090038300_14062023006391', '0090038300_14062023006391']
Stack 31 missing: ['0090038300_14062023006369', '0090038300_14062023006369', '0090038300_14062023006369']
Stack 32 missing: ['0090038300_14062023006369', '0090038300_14062023006369', '0090038300_14062023006369']
Stack 33 missing: ['0090038300_14062023006369', '0090038300_14062023006369', '0090038300_14062023006369']
Stack 34 missing: ['0090038300_14062023006369', '0090038300_14062023006369', '0090038300_14062023006369']
Stack 35 missing: ['0090038300_14062023006369', '0090038300_14062023006369', '0090038300_14062023006369']
Stack 36 missing: ['0090038300_14062023006369', '0090038300_14062023006240', '0090038300_14062023006240']
Stack 37 missing: ['0090038300_14062023006240', '0090038300_14062023006240', '0090038300_14062023006240']
Stack 38 missing: ['0090038300_14062023006240', '0090038300_14062023006129', '0090038300_14062023006240']
Stack 58 missing: ['0090038300_14062023006129', '0090038300_14062023005946', '0090038300_14062023005946']
Stack 59 missing: ['0090038300_14062023005946', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 60 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 61 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 62 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 63 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 64 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 65 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 66 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 67 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 68 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 69 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 70 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 71 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 72 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 73 missing: ['0090038300_14062023005781', '0090038300_14062023005781', '0090038300_14062023005781']
Stack 74 missing: ['0090038300_14062023005781', '0090038300_14062023005644', '0090038300_14062023005781']
Stack 75 missing: ['0090038300_14062023005644', '0090038300_14062023005483', '0090038300_14062023005644']
Stack 76 missing: ['0090038300_14062023005483', '0090038300_14062023005483', '0090038300_14062023005483']
Stack 77 missing: ['0090038300_14062023005483', '0090038300_14062023005483', '0090038300_14062023005483']
Stack 78 missing: ['0090038300_14062023005483', '0090038300_14062023005483', '0090038300_14062023005483']
Stack 79 missing: ['0090038300_14062023005483', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 80 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 81 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 82 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 83 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 84 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 85 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 86 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 87 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 88 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 89 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 90 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 91 missing: ['0090038300_14062023005366', '0090038300_14062023005366', '0090038300_14062023005366']
Stack 92 missing: ['0090038300_14062023005366', '0090038300_14062023004905', '0090038300_14062023005366']
Stack 93 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 94 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 95 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 96 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 97 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 98 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 99 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 100 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 101 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 102 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 103 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 104 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 105 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 106 missing: ['0090038300_14062023004905', '0090038300_14062023004905', '0090038300_14062023004905']
Stack 107 missing: ['0090038300_14062023004905', '0090038300_14062023004839', '0090038300_14062023004905']
Stack 108 missing: ['0090038300_14062023004839', '0090038300_14062023004839', '0090038300_14062023004839']
Stack 109 missing: ['0090038300_14062023004839', '0090038300_14062023004826', '0090038300_14062023004826']
Stack 110 missing: ['0090038300_14062023004826', '0090038300_14062023004826', '0090038300_14062023004826']
Stack 111 missing: ['0090038300_14062023004826', '0090038300_14062023004691', '0090038300_14062023004691']
Stack 112 missing: ['0090038300_14062023004691', '0090038300_14062023004691', '0090038300_14062023004691']
Stack 113 missing: ['0090038300_14062023004628', '0090038300_14062023004510', '0090038300_14062023004628']
Stack 114 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 115 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 116 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 117 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 118 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 119 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 120 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 121 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 122 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 123 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 124 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
Stack 125 missing: ['0090038300_14062023004510', '0090038300_14062023004510', '0090038300_14062023004510']
