dataset: B
instance: CI2
+-----------+
2D Packing Heuristic in Truck P320406205
Min2DVol: 27.600000000000023 [m2]
Stack 0 with items: ['0090016800_26102022013946', '0090016800_26102022013946', '0090016800_26102022013946']
Stack 44 with items: ['0090016800_26102022004251', '0090016800_26102022004251', '0090016800_26102022004251']
Stack 45 with items: ['0090016800_26102022004251', '0090016800_26102022004251', '0090016800_26102022004251']
Stacks not packed:
Stack 10 missing: ['0090016800_26102022013946', '0090016800_26102022013946', '0090016800_26102022013946']
Stack 11 missing: ['0090016800_26102022013946', '0090016800_26102022013946', '0090016800_26102022013946']
Stack 12 missing: ['0090016800_26102022013946', '0090016800_26102022013946', '0090016800_26102022013946']
Stack 13 missing: ['0090016800_26102022013946', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 14 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 15 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 16 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 17 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 18 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 19 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 20 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 21 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 22 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 23 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 24 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 25 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 26 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 27 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 28 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 29 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 30 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
Stack 31 missing: ['0090016800_26102022013275', '0090016800_26102022013275', '0090016800_26102022013275']
