dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P095232803
Min2DVol: 30.699330000000028 [m2]
Stack 0 with items: ['0090016900_27022023045370', '0090016900_27022023014277']
Stack 1 with items: ['0090016900_27022023045370', '0090016900_27022023045370']
Stack 2 with items: ['0090016900_27022023045370', '0090016900_27022023045370']
Stack 3 with items: ['0090016900_27022023048084', '0090016900_27022023048084']
Stack 4 with items: ['0090016900_27022023000400', '0090016900_27022023000400']
Stack 5 with items: ['0090016900_27022023039915', '0090016900_27022023039915', '0090016900_27022023045370', '0090016900_27022023045370']
Stack 6 with items: ['0090016900_27022023000400', '0090016900_27022023000400']
Stack 7 with items: ['0090016900_27022023000400', '0090016900_27022023000400']
Stack 8 with items: ['0090016900_27022023000400', '0090016900_27022023000400', '0090016900_27022023039915', '0090016900_27022023039915']
Stack 9 with items: ['0090016900_27022023043172', '0090016900_27022023043172']
Stack 10 with items: ['0090016900_27022023045370']
Stack 11 with items: ['0090016900_27022023008326']
Stack 12 with items: ['0090016900_27022023022728', '0090016900_27022023022728', '0090016900_27022023022728']
Stack 29 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 30 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 31 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 32 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 33 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 34 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 35 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 36 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 37 missing: ['0090016900_27022023018936', '0090016900_27022023018936', '0090016900_27022023018936']
Stack 38 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 39 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 40 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 41 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 42 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 43 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 44 missing: ['0090016900_27022023013388', '0090016900_27022023013388', '0090016900_27022023013388']
Stack 45 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
Stack 46 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
Stack 47 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
Stack 48 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
Stack 49 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
Stack 50 missing: ['0090016900_27022023012171', '0090016900_27022023012171', '0090016900_27022023012171']
