dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P082381403
Min2DVol: 26.540075000000016 [m2]
Stack 0 with items: ['0090038300_27022023033050', '0090038300_27022023025834', '0090038300_27022023026726', '0090038300_27022023026726', '0090038300_27022023033016', '0090038300_27022023015619']
Stack 1 with items: ['0090038300_27022023021564', '0090038300_27022023020745', '0090038300_27022023021564']
Stack 21 with items: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 22 with items: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 23 with items: ['0090038300_27022023018887', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 24 with items: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 25 with items: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 26 with items: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 27 with items: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 28 with items: ['0090038300_27022023018887', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 29 with items: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 30 with items: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 31 with items: ['0090038300_27022023018887', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 32 with items: ['0090038300_27022023015408', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 33 with items: ['0090038300_27022023015408', '0090038300_27022023018887', '0090038300_27022023032854']
Stack 34 with items: ['0090038300_27022023018887', '0090038300_27022023018887', '0090038300_27022023034511']
Stack 35 with items: ['0090038300_27022023026602', '0090038300_27022023026602', '0090038300_27022023026602']
Stacks not packed:
Stack 9 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 10 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 12 missing: ['0090038300_27022023015408', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 13 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 14 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023018887']
Stack 15 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 16 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 17 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 18 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 19 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 20 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 21 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 22 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 23 missing: ['0090038300_27022023018887', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 24 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 25 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 26 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 27 missing: ['0090038300_27022023015408', '0090038300_27022023015408', '0090038300_27022023015408']
Stack 28 missing: ['0090038300_27022023018887', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 29 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 30 missing: ['0090038300_27022023032854', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 31 missing: ['0090038300_27022023018887', '0090038300_27022023032854', '0090038300_27022023032854']
Stack 32 missing: ['0090038300_27022023015408', '0090038300_27022023018887', '0090038300_27022023018887']
Stack 33 missing: ['0090038300_27022023015408', '0090038300_27022023018887', '0090038300_27022023032854']
Stack 35 missing: ['0090038300_27022023026602', '0090038300_27022023026602', '0090038300_27022023026602']
