dataset: X
instance: TA5
+-----------+
2D Packing Heuristic in Truck P241382101
Min2DVol: 44.45883599999989 [m2]
Stack 0 with items: ['0090038300_14062023008515']
Stack 1 with items: ['0090038300_14062023006506', '0090038300_14062023000603']
Stack 62 with items: ['0090038300_14062023008460', '0090038300_14062023008460']
Stack 63 with items: ['0090038300_14062023008460', '0090038300_14062023008460']
Stack 64 with items: ['0090038300_14062023008460', '0090038300_14062023008460']
Stack 65 with items: ['0090038300_14062023008123', '0090038300_14062023008123']
Stack 66 with items: ['0090038300_14062023007922', '0090038300_14062023007318']
Stack 67 with items: ['0090038300_14062023007318', '0090038300_14062023007318']
Stack 68 with items: ['0090038300_14062023007318', '0090038300_14062023007318']
Stack 69 with items: ['0090038300_14062023007318', '0090038300_14062023006663']
Stack 70 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 71 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 72 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 73 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 74 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 75 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 76 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 77 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 78 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 79 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 80 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 81 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 82 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 83 with items: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 84 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 85 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 86 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 87 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 88 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 89 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 90 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 91 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 92 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 93 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 94 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 95 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 96 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 97 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 98 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 99 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 100 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 101 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 102 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 103 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 104 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 105 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 106 with items: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 107 with items: ['0090038300_14062023005945', '0090038300_14062023005945']
Stack 108 with items: ['0090038300_14062023005945', '0090038300_14062023005684']
Stack 109 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 110 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 111 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 112 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 113 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 114 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 115 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 116 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 117 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 118 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 119 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 120 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 121 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 122 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 123 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 124 with items: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 125 with items: ['0090038300_14062023005474', '0090038300_14062023005419']
Stack 126 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 127 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 128 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 129 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 130 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 131 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 132 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 133 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 134 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 135 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 136 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 137 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 138 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 139 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 140 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 141 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 142 with items: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 143 with items: ['0090038300_14062023005419', '0090038300_14062023005127']
Stack 144 with items: ['0090038300_14062023004395', '0090038300_14062023004252']
Stack 145 with items: ['0090038300_14062023004252', '0090038300_14062023004252']
Stack 146 with items: ['0090038300_14062023004252', '0090038300_14062023004252']
Stack 147 with items: ['0090038300_14062023004252', '0090038300_14062023004252']
Stack 148 with items: ['0090038300_14062023003220', '0090038300_14062023002889']
Stack 149 with items: ['0090038300_14062023002889', '0090038300_14062023000995']
Stack 150 with items: ['0090038300_14062023010973', '0090038300_14062023010973', '0090038300_14062023010973']
Stack 151 with items: ['0090038300_14062023010973', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 152 with items: ['0090038300_14062023010587', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 153 with items: ['0090038300_14062023010587', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 154 with items: ['0090038300_14062023010587', '0090038300_14062023009367', '0090038300_14062023010587']
Stack 155 with items: ['0090038300_14062023008042', '0090038300_14062023008042', '0090038300_14062023008042']
Stack 156 with items: ['0090038300_14062023008042', '0090038300_14062023008042', '0090038300_14062023008042']
Stack 157 with items: ['0090038300_14062023008042', '0090038300_14062023004812', '0090038300_14062023004812']
Stack 158 with items: ['0090038300_14062023004812', '0090038300_14062023004716', '0090038300_14062023004716']
Stack 159 with items: ['0090038300_14062023004716', '0090038300_14062023003442', '0090038300_14062023004716']
Stack 160 with items: ['0090038300_14062023003442', '0090038300_14062023003442', '0090038300_14062023003442']
Stack 161 with items: ['0090038300_14062023003439', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 162 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 163 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 164 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 165 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 166 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 167 with items: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 168 with items: ['0090038300_14062023002920', '0090038300_14062023002375', '0090038300_14062023002920']
Stack 169 with items: ['0090038300_14062023002375', '0090038300_14062023002375', '0090038300_14062023002375']
Stack 170 with items: ['0090038300_14062023001750', '0090038300_14062023001750', '0090038300_14062023001750']
Stack 171 with items: ['0090038300_14062023001343', '0090038300_14062023001343']
Stacks not packed:
Stack 3 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 4 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 5 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 6 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 7 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 8 missing: ['0090038300_14062023011360', '0090038300_14062023001878', '0090038300_14062023011360']
Stack 9 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 10 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 11 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 12 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 13 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 14 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 15 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 16 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 17 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 18 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 19 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 20 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 21 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 22 missing: ['0090038300_14062023011360', '0090038300_14062023011360']
Stack 26 missing: ['0090038300_14062023010948', '0090038300_14062023010948']
Stack 27 missing: ['0090038300_14062023010948', '0090038300_14062023010948']
Stack 28 missing: ['0090038300_14062023010948', '0090038300_14062023010945']
Stack 32 missing: ['0090038300_14062023010359', '0090038300_14062023010359']
Stack 33 missing: ['0090038300_14062023010359', '0090038300_14062023010290']
Stack 34 missing: ['0090038300_14062023010009', '0090038300_14062023010009']
Stack 35 missing: ['0090038300_14062023010009', '0090038300_14062023010009']
Stack 36 missing: ['0090038300_14062023010009', '0090038300_14062023009974']
Stack 37 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 38 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 39 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 40 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 41 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 42 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 43 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 44 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 45 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 46 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 47 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 48 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 49 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 50 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 51 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 52 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 53 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 54 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 55 missing: ['0090038300_14062023009974', '0090038300_14062023009974']
Stack 56 missing: ['0090038300_14062023009916', '0090038300_14062023009099']
Stack 57 missing: ['0090038300_14062023009099', '0090038300_14062023009055']
Stack 58 missing: ['0090038300_14062023009055', '0090038300_14062023009055']
Stack 59 missing: ['0090038300_14062023009055', '0090038300_14062023009055']
Stack 60 missing: ['0090038300_14062023009055', '0090038300_14062023009011']
Stack 65 missing: ['0090038300_14062023008123', '0090038300_14062023008123']
Stack 66 missing: ['0090038300_14062023007922', '0090038300_14062023007318']
Stack 67 missing: ['0090038300_14062023007318', '0090038300_14062023007318']
Stack 68 missing: ['0090038300_14062023007318', '0090038300_14062023007318']
Stack 69 missing: ['0090038300_14062023007318', '0090038300_14062023006663']
Stack 70 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 71 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 72 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 73 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 74 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 75 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 76 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 77 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 78 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 79 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 80 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 81 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 82 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 83 missing: ['0090038300_14062023006475', '0090038300_14062023006475']
Stack 94 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 95 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 96 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 97 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 98 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 99 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 100 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 101 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 102 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 103 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 104 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 105 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 106 missing: ['0090038300_14062023006313', '0090038300_14062023006313']
Stack 107 missing: ['0090038300_14062023005945', '0090038300_14062023005945']
Stack 108 missing: ['0090038300_14062023005945', '0090038300_14062023005684']
Stack 109 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 110 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 111 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 112 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 113 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 114 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 115 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 116 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 117 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 118 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 119 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 120 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 121 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 122 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 123 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 124 missing: ['0090038300_14062023005474', '0090038300_14062023005474']
Stack 125 missing: ['0090038300_14062023005474', '0090038300_14062023005419']
Stack 126 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 127 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 128 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 129 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 130 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 131 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 132 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 133 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 134 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 135 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 136 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 137 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 138 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 139 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 140 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 141 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 142 missing: ['0090038300_14062023005419', '0090038300_14062023005419']
Stack 143 missing: ['0090038300_14062023005419', '0090038300_14062023005127']
Stack 144 missing: ['0090038300_14062023004395', '0090038300_14062023004252']
Stack 148 missing: ['0090038300_14062023003220', '0090038300_14062023002889']
Stack 149 missing: ['0090038300_14062023002889', '0090038300_14062023000995']
Stack 150 missing: ['0090038300_14062023010973', '0090038300_14062023010973', '0090038300_14062023010973']
Stack 151 missing: ['0090038300_14062023010973', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 152 missing: ['0090038300_14062023010587', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 153 missing: ['0090038300_14062023010587', '0090038300_14062023010587', '0090038300_14062023010587']
Stack 154 missing: ['0090038300_14062023010587', '0090038300_14062023009367', '0090038300_14062023010587']
Stack 155 missing: ['0090038300_14062023008042', '0090038300_14062023008042', '0090038300_14062023008042']
Stack 156 missing: ['0090038300_14062023008042', '0090038300_14062023008042', '0090038300_14062023008042']
Stack 157 missing: ['0090038300_14062023008042', '0090038300_14062023004812', '0090038300_14062023004812']
Stack 158 missing: ['0090038300_14062023004812', '0090038300_14062023004716', '0090038300_14062023004716']
Stack 159 missing: ['0090038300_14062023004716', '0090038300_14062023003442', '0090038300_14062023004716']
Stack 160 missing: ['0090038300_14062023003442', '0090038300_14062023003442', '0090038300_14062023003442']
Stack 161 missing: ['0090038300_14062023003439', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 162 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 163 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 164 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 165 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 166 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 167 missing: ['0090038300_14062023002920', '0090038300_14062023002920', '0090038300_14062023002920']
Stack 168 missing: ['0090038300_14062023002920', '0090038300_14062023002375', '0090038300_14062023002920']
Stack 169 missing: ['0090038300_14062023002375', '0090038300_14062023002375', '0090038300_14062023002375']
Stack 170 missing: ['0090038300_14062023001750', '0090038300_14062023001750', '0090038300_14062023001750']
Stack 171 missing: ['0090038300_14062023001343', '0090038300_14062023001343']
