dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P104215303
Min2DVol: 31.20000000000003 [m2]
Stack 0 with items: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 39 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 40 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 41 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 42 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 43 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 44 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 45 with items: ['0090016900_28022023006058', '0090016900_28022023006058', '0090016900_28022023006058']
Stack 46 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stack 47 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stack 48 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stack 49 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stack 50 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stack 51 with items: ['0090016900_28022023001926', '0090016900_28022023001926', '0090016900_28022023001926']
Stacks not packed:
Stack 0 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 1 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 2 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 3 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 4 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 5 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 6 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 7 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 8 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 9 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 10 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 11 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 12 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 13 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 14 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 15 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 16 missing: ['0090016900_28022023034589', '0090016900_28022023034589', '0090016900_28022023034589']
Stack 17 missing: ['0090016900_28022023034589', '0090016900_28022023025498', '0090016900_28022023034589']
Stack 18 missing: ['0090016900_28022023025498', '0090016900_28022023025498', '0090016900_28022023025498']
Stack 22 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 23 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 24 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 25 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 26 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 27 missing: ['0090016900_28022023015790', '0090016900_28022023015790', '0090016900_28022023015790']
Stack 28 missing: ['0090016900_28022023015790', '0090016900_28022023006058', '0090016900_28022023006058']
