dataset: X
instance: TR7
+-----------+
2D Packing Heuristic in Truck P199421801
Min2DVol: 32.400000000000034 [m2]
Stack 0 with items: ['0090017000_14062023039377', '0090017000_14062023038038', '0090017000_14062023038038']
Stack 25 with items: ['0090017000_14062023019888', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 26 with items: ['0090017000_14062023019757', '0090017000_14062023019757', '0090017000_14062023019757']
Stack 27 with items: ['0090017000_14062023019757', '0090017000_14062023019757', '0090017000_14062023019757']
Stack 28 with items: ['0090017000_14062023019757', '0090017000_14062023019757', '0090017000_14062023019757']
Stack 29 with items: ['0090017000_14062023019757', '0090017000_14062023019329', '0090017000_14062023019329']
Stack 30 with items: ['0090017000_14062023018613', '0090017000_14062023017111', '0090017000_14062023018613']
Stack 31 with items: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 32 with items: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 33 with items: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 34 with items: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 35 with items: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 36 with items: ['0090017000_14062023017111', '0090017000_14062023011892', '0090017000_14062023011334']
Stack 37 with items: ['0090017000_14062023011334', '0090017000_14062023011334', '0090017000_14062023011334']
Stack 38 with items: ['0090017000_14062023011334', '0090017000_14062023011334', '0090017000_14062023011334']
Stack 39 with items: ['0090017000_14062023011334', '0090017000_14062023010910', '0090017000_14062023010910']
Stack 40 with items: ['0090017000_14062023010910', '0090017000_14062023010711', '0090017000_14062023010552']
Stack 41 with items: ['0090017000_14062023010552', '0090017000_14062023010552', '0090017000_14062023010552']
Stack 42 with items: ['0090017000_14062023010552', '0090017000_14062023009702', '0090017000_14062023010552']
Stack 43 with items: ['0090017000_14062023009702', '0090017000_14062023009702', '0090017000_14062023009702']
Stack 44 with items: ['0090017000_14062023009702', '0090017000_14062023006285', '0090017000_14062023006285']
Stack 45 with items: ['0090017000_14062023006285', '0090017000_14062023006285', '0090017000_14062023006285']
Stack 46 with items: ['0090017000_14062023006285', '0090017000_14062023005548', '0090017000_14062023006285']
Stack 47 with items: ['0090017000_14062023004002', '0090017000_14062023003706', '0090017000_14062023004002']
Stack 48 with items: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 49 with items: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 50 with items: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 51 with items: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 52 with items: ['0090017000_14062023001572', '0090017000_14062023001572', '0090017000_14062023001572']
Stack 53 with items: ['0090017000_14062023001572', '0090017000_14062023001275', '0090017000_14062023001572']
Stacks not packed:
Stack 0 missing: ['0090017000_14062023039377', '0090017000_14062023038038', '0090017000_14062023038038']
Stack 1 missing: ['0090017000_14062023038038', '0090017000_14062023038038', '0090017000_14062023038038']
Stack 6 missing: ['0090017000_14062023035743', '0090017000_14062023035743', '0090017000_14062023035743']
Stack 7 missing: ['0090017000_14062023035743', '0090017000_14062023035743', '0090017000_14062023035743']
Stack 8 missing: ['0090017000_14062023035743', '0090017000_14062023035743', '0090017000_14062023035743']
Stack 9 missing: ['0090017000_14062023035743', '0090017000_14062023035743', '0090017000_14062023035743']
Stack 10 missing: ['0090017000_14062023035743', '0090017000_14062023035743', '0090017000_14062023035743']
Stack 21 missing: ['0090017000_14062023020620', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 22 missing: ['0090017000_14062023019888', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 23 missing: ['0090017000_14062023019888', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 24 missing: ['0090017000_14062023019888', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 25 missing: ['0090017000_14062023019888', '0090017000_14062023019888', '0090017000_14062023019888']
Stack 30 missing: ['0090017000_14062023018613', '0090017000_14062023017111', '0090017000_14062023018613']
Stack 31 missing: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 32 missing: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 33 missing: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 34 missing: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 35 missing: ['0090017000_14062023017111', '0090017000_14062023017111', '0090017000_14062023017111']
Stack 41 missing: ['0090017000_14062023010552', '0090017000_14062023010552', '0090017000_14062023010552']
Stack 42 missing: ['0090017000_14062023010552', '0090017000_14062023009702', '0090017000_14062023010552']
Stack 43 missing: ['0090017000_14062023009702', '0090017000_14062023009702', '0090017000_14062023009702']
Stack 47 missing: ['0090017000_14062023004002', '0090017000_14062023003706', '0090017000_14062023004002']
Stack 48 missing: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 49 missing: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 50 missing: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 51 missing: ['0090017000_14062023003706', '0090017000_14062023003706', '0090017000_14062023003706']
Stack 52 missing: ['0090017000_14062023001572', '0090017000_14062023001572', '0090017000_14062023001572']
Stack 53 missing: ['0090017000_14062023001572', '0090017000_14062023001275', '0090017000_14062023001572']
