dataset: C
instance: RM3
+-----------+
2D Packing Heuristic in Truck P103396501
Min2DVol: 33.61806000000002 [m2]
Stack 0 with items: ['0090038200_28022023011362', '0090038200_28022023000872']
Stack 1 with items: ['0090038200_28022023000655', '0090038200_28022023001829']
Stack 2 with items: ['0090038200_28022023000862', '0090038200_28022023002056', '0090038200_28022023004597', '0090038200_28022023004854', '0090038200_28022023009095']
Stack 3 with items: ['0090038200_28022023000841', '0090038200_28022023000455', '0090038200_28022023000841']
Stack 27 with items: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 28 with items: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 29 with items: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 30 with items: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 31 with items: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 32 with items: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 33 with items: ['0090038200_28022023006999', '0090038200_28022023006999', '0090038200_28022023006999']
Stack 34 with items: ['0090038200_28022023006999', '0090038200_28022023005656', '0090038200_28022023006999']
Stack 35 with items: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
Stack 36 with items: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
Stack 37 with items: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
Stack 38 with items: ['0090038200_28022023002409', '0090038200_28022023002409', '0090038200_28022023002409']
Stack 39 with items: ['0090038200_28022023002409', '0090038200_28022023002409', '0090038200_28022023002409']
Stack 40 with items: ['0090038200_28022023002409', '0090038200_28022023002409', '0090038200_28022023002409']
Stack 41 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023004813']
Stack 42 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023004813']
Stack 43 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023004813']
Stack 44 with items: ['0090038200_28022023009069', '0090038200_28022023009069', '0090038200_28022023009069']
Stack 45 with items: ['0090038200_28022023009069', '0090038200_28022023009069', '0090038200_28022023009069']
Stack 46 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023009069']
Stack 47 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023004813']
Stack 48 with items: ['0090038200_28022023009069', '0090038200_28022023009069', '0090038200_28022023009069']
Stack 49 with items: ['0090038200_28022023004813', '0090038200_28022023004813', '0090038200_28022023009069']
Stack 50 with items: ['0090038200_28022023009069', '0090038200_28022023009069', '0090038200_28022023009069']
Stacks not packed:
Stack 0 missing: ['0090038200_28022023011362', '0090038200_28022023000872']
Stack 1 missing: ['0090038200_28022023000655', '0090038200_28022023001829']
Stack 2 missing: ['0090038200_28022023000862', '0090038200_28022023002056', '0090038200_28022023004597', '0090038200_28022023004854', '0090038200_28022023009095']
Stack 3 missing: ['0090038200_28022023000841', '0090038200_28022023000455', '0090038200_28022023000841']
Stack 4 missing: ['0090038200_28022023011602', '0090038200_28022023013982', '0090038200_28022023015376']
Stack 7 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 8 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 9 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 10 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 11 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 12 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 13 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 14 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 15 missing: ['0090038200_28022023012102', '0090038200_28022023012102', '0090038200_28022023012102']
Stack 16 missing: ['0090038200_28022023012102', '0090038200_28022023011109', '0090038200_28022023012102']
Stack 21 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 22 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 23 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 24 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 25 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 26 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 27 missing: ['0090038200_28022023009889', '0090038200_28022023009889', '0090038200_28022023009889']
Stack 28 missing: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 29 missing: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 30 missing: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 31 missing: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 32 missing: ['0090038200_28022023008739', '0090038200_28022023008739', '0090038200_28022023008739']
Stack 34 missing: ['0090038200_28022023006999', '0090038200_28022023005656', '0090038200_28022023006999']
Stack 35 missing: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
Stack 36 missing: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
Stack 37 missing: ['0090038200_28022023005656', '0090038200_28022023005656', '0090038200_28022023005656']
