dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P191069003
Min2DVol: 31.360000000000042 [m2]
Stack 0 with items: ['0090016900_14062023006812']
Stack 1 with items: ['0090016900_14062023001084']
Stack 2 with items: ['0090016900_14062023041577', '0090016900_14062023041577']
Stack 38 missing: ['0090016900_14062023012303', '0090016900_14062023011424']
Stack 39 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 40 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 41 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 42 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 43 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 44 missing: ['0090016900_14062023011424', '0090016900_14062023011424']
Stack 45 missing: ['0090016900_14062023011424', '0090016900_14062023009175']
Stack 46 missing: ['0090016900_14062023009175', '0090016900_14062023009175']
Stack 47 missing: ['0090016900_14062023009175', '0090016900_14062023009175']
Stack 48 missing: ['0090016900_14062023009175', '0090016900_14062023009175']
Stack 49 missing: ['0090016900_14062023009175', '0090016900_14062023009175']
Stack 50 missing: ['0090016900_14062023009175', '0090016900_14062023009175']
Stack 51 missing: ['0090016900_14062023009175', '0090016900_14062023007001']
Stack 52 missing: ['0090016900_14062023007001', '0090016900_14062023007001']
Stack 53 missing: ['0090016900_14062023007001', '0090016900_14062023005821']
Stack 54 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 55 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 56 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 57 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 58 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 59 missing: ['0090016900_14062023005821', '0090016900_14062023005821']
Stack 60 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 61 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 62 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 63 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 64 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 65 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 66 missing: ['0090016900_14062023002212', '0090016900_14062023002212']
Stack 67 missing: ['0090016900_14062023001754', '0090016900_14062023001754']
Stack 68 missing: ['0090016900_14062023001754', '0090016900_14062023001754']
Stack 69 missing: ['0090016900_14062023001754', '0090016900_14062023001754']
Stack 70 missing: ['0090016900_14062023001754', '0090016900_14062023001754']
Stack 71 missing: ['0090016900_14062023001754', '0090016900_14062023001701']
Stack 72 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
Stack 73 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
Stack 74 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
Stack 75 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
Stack 76 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
Stack 77 missing: ['0090016900_14062023001701', '0090016900_14062023001701']
