dataset: X
instance: TA6
+-----------+
2D Packing Heuristic in Truck P238382101
Min2DVol: 67.19999999999985 [m2]
Stack 0 with items: ['0090038300_14062023011086', '0090038300_14062023004303', '0090038300_14062023011086']
Stack 1 with items: ['0090038300_14062023011086', '0090038300_14062023011022']
Stack 29 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 30 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 31 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 32 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 33 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 34 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 35 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 36 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 37 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 38 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 39 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 40 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 41 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 42 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 43 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 44 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 45 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 46 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 47 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 48 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 49 missing: ['0090038300_14062023005781', '0090038300_14062023005781']
Stack 50 missing: ['0090038300_14062023005781', '0090038300_14062023005644']
Stack 51 missing: ['0090038300_14062023005644', '0090038300_14062023005644']
Stack 52 missing: ['0090038300_14062023005576', '0090038300_14062023005576']
Stack 53 missing: ['0090038300_14062023005576', '0090038300_14062023005576']
Stack 54 missing: ['0090038300_14062023005483', '0090038300_14062023005483']
Stack 55 missing: ['0090038300_14062023005483', '0090038300_14062023005483']
Stack 56 missing: ['0090038300_14062023005483', '0090038300_14062023005483']
Stack 57 missing: ['0090038300_14062023005483', '0090038300_14062023005483']
Stack 58 missing: ['0090038300_14062023005483', '0090038300_14062023005483']
Stack 59 missing: ['0090038300_14062023005483', '0090038300_14062023005447']
Stack 60 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 61 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 62 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 63 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 64 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 65 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 66 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 67 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 68 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 69 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 70 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 71 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 72 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 73 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 74 missing: ['0090038300_14062023005366', '0090038300_14062023005366']
Stack 75 missing: ['0090038300_14062023005366', '0090038300_14062023005262']
Stack 76 missing: ['0090038300_14062023005262', '0090038300_14062023005262']
Stack 77 missing: ['0090038300_14062023005262', '0090038300_14062023005262']
Stack 78 missing: ['0090038300_14062023004972', '0090038300_14062023004972']
Stack 79 missing: ['0090038300_14062023004972', '0090038300_14062023004972']
Stack 83 missing: ['0090038300_14062023004899', '0090038300_14062023004899']
Stack 84 missing: ['0090038300_14062023004899', '0090038300_14062023004555']
Stack 85 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 86 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 87 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 88 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 89 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 90 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 91 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 92 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 93 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 94 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 95 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 96 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 97 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 98 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 99 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 100 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 101 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 102 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 103 missing: ['0090038300_14062023004510', '0090038300_14062023004510']
Stack 127 missing: ['0090038300_14062023004374', '0090038300_14062023004374']
Stack 128 missing: ['0090038300_14062023004374', '0090038300_14062023004172']
Stack 129 missing: ['0090038300_14062023004112', '0090038300_14062023003784']
Stack 130 missing: ['0090038300_14062023003784', '0090038300_14062023003586']
Stack 131 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 132 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 133 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 134 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 135 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 136 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 137 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 138 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 139 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 140 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 141 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 142 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 143 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 144 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 145 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 146 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 147 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 148 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 149 missing: ['0090038300_14062023003586', '0090038300_14062023003586']
Stack 150 missing: ['0090038300_14062023003196', '0090038300_14062023003196']
Stack 151 missing: ['0090038300_14062023002873', '0090038300_14062023002873']
Stack 152 missing: ['0090038300_14062023002873', '0090038300_14062023001972']
Stack 153 missing: ['0090038300_14062023001871', '0090038300_14062023001871']
Stack 154 missing: ['0090038300_14062023001513', '0090038300_14062023001513']
Stack 155 missing: ['0090038300_14062023001513', '0090038300_14062023001513']
Stack 156 missing: ['0090038300_14062023001513', '0090038300_14062023001513']
Stack 157 missing: ['0090038300_14062023001513', '0090038300_14062023001185']
Stack 158 missing: ['0090038300_14062023000801', '0090038300_14062023000801']
Stack 159 missing: ['0090038300_14062023000683', '0090038300_14062023000683']
Stack 160 missing: ['0090038300_14062023000683', '0090038300_14062023000683']
Stack 161 missing: ['0090038300_14062023000637', '0090038300_14062023000637']
Stack 162 missing: ['0090038300_14062023000499', '0090038300_14062023000499']
Stack 163 missing: ['0090038300_14062023000499', '0090038300_14062023000499']
Stack 164 missing: ['0090038300_14062023000499', '0090038300_14062023000324']
Stack 165 missing: ['0090038300_14062023000324', '0090038300_14062023000324']
Stack 166 missing: ['0090038300_14062023000324', '0090038300_14062023000324']
Stack 167 missing: ['0090038300_14062023000279', '0090038300_14062023000279']
