dataset: X
instance: TA6
+-----------+
2D Packing Heuristic in Truck P194382103
Min2DVol: 31.20903000000003 [m2]
Stack 0 with items: ['0090038300_14062023011764', '0090038300_14062023002814', '0090038300_14062023011764']
Stack 1 with items: ['0090038300_14062023011604', '0090038300_14062023010548', '0090038300_14062023002814']
Stack 2 with items: ['0090038300_14062023010437', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 3 with items: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 4 with items: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 5 with items: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 6 with items: ['0090038300_14062023010296', '0090038300_14062023010296']
Stack 45 with items: ['0090038300_14062023000630', '0090038300_14062023000630']
Stack 46 with items: ['0090038300_14062023000630', '0090038300_14062023000630']
Stack 47 with items: ['0090038300_14062023000630', '0090038300_14062023000470']
Stack 48 with items: ['0090038300_14062023000097', '0090038300_14062023000057']
Stack 49 with items: ['0090038300_14062023000057', '0090038300_14062023000057']
Stack 50 with items: ['0090038300_14062023000057', '0090038300_14062023000057']
Stack 51 with items: ['0090038300_14062023011624', '0090038300_14062023009332']
Stacks not packed:
Stack 0 missing: ['0090038300_14062023011764', '0090038300_14062023002814', '0090038300_14062023011764']
Stack 1 missing: ['0090038300_14062023011604', '0090038300_14062023010548', '0090038300_14062023002814']
Stack 2 missing: ['0090038300_14062023010437', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 3 missing: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 4 missing: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 5 missing: ['0090038300_14062023010296', '0090038300_14062023010296', '0090038300_14062023011667']
Stack 9 missing: ['0090038300_14062023009387', '0090038300_14062023009387']
Stack 10 missing: ['0090038300_14062023009090', '0090038300_14062023007865']
Stack 11 missing: ['0090038300_14062023006855', '0090038300_14062023006855']
Stack 12 missing: ['0090038300_14062023006855', '0090038300_14062023006855']
Stack 13 missing: ['0090038300_14062023006224', '0090038300_14062023006166']
Stack 21 missing: ['0090038300_14062023005313', '0090038300_14062023005133']
Stack 22 missing: ['0090038300_14062023005133', '0090038300_14062023005133']
Stack 23 missing: ['0090038300_14062023005133', '0090038300_14062023005133']
Stack 26 missing: ['0090038300_14062023004467', '0090038300_14062023003585']
Stack 27 missing: ['0090038300_14062023003478', '0090038300_14062023003478']
Stack 33 missing: ['0090038300_14062023003382', '0090038300_14062023003037']
Stack 39 missing: ['0090038300_14062023001740', '0090038300_14062023001740']
Stack 41 missing: ['0090038300_14062023001540', '0090038300_14062023001504']
Stack 42 missing: ['0090038300_14062023001193', '0090038300_14062023000785']
Stack 43 missing: ['0090038300_14062023000718', '0090038300_14062023000674']
Stack 44 missing: ['0090038300_14062023000630', '0090038300_14062023000630']
Stack 45 missing: ['0090038300_14062023000630', '0090038300_14062023000630']
Stack 46 missing: ['0090038300_14062023000630', '0090038300_14062023000630']
Stack 47 missing: ['0090038300_14062023000630', '0090038300_14062023000470']
Stack 48 missing: ['0090038300_14062023000097', '0090038300_14062023000057']
