dataset: X
instance: TR7
+-----------+
2D Packing Heuristic in Truck P240420401
Min2DVol: 32.085150000000034 [m2]
Stack 0 with items: ['0090017000_14062023035975', '0090017000_14062023035975']
Stack 1 with items: ['0090017000_14062023035975', '0090017000_14062023011035']
Stack 2 with items: ['0090017000_14062023027630', '0090017000_14062023019641', '0090017000_14062023019641', '0090017000_14062023027013', '0090017000_14062023019559']
Stack 3 with items: ['0090017000_14062023011035', '0090017000_14062023000874']
Stack 4 with items: ['0090017000_14062023008603']
Stack 5 with items: ['0090017000_14062023000874']
Stack 6 with items: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 66 with items: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 67 with items: ['0090017000_14062023018770', '0090017000_14062023018421', '0090017000_14062023011048']
Stack 68 with items: ['0090017000_14062023011048', '0090017000_14062023009623', '0090017000_14062023009623']
Stack 69 with items: ['0090017000_14062023009623', '0090017000_14062023009623', '0090017000_14062023009623']
Stack 70 with items: ['0090017000_14062023009623', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 71 with items: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 72 with items: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 73 with items: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 74 with items: ['0090017000_14062023003097', '0090017000_14062023003097', '0090017000_14062023003097']
Stack 75 with items: ['0090017000_14062023003097', '0090017000_14062023003097', '0090017000_14062023003097']
Stack 76 with items: ['0090017000_14062023002422', '0090017000_14062023002397', '0090017000_14062023002397']
Stack 77 with items: ['0090017000_14062023002397', '0090017000_14062023002397', '0090017000_14062023002397']
Stack 78 with items: ['0090017000_14062023002397', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 79 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 80 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 81 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 82 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 83 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 84 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 85 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 86 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 87 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 88 with items: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 89 with items: ['0090017000_14062023001188']
Stack 90 with items: ['0090017000_14062023008547', '0090017000_14062023008547']
Stack 91 with items: ['0090017000_14062023008547', '0090017000_14062023008547']
Stack 92 with items: ['0090017000_14062023007624', '0090017000_14062023007624']
Stack 93 with items: ['0090017000_14062023007624']
Stack 94 with items: ['0090017000_14062023039139', '0090017000_14062023037688', '0090017000_14062023039139']
Stack 95 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 96 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 97 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 98 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 99 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 100 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 101 with items: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stacks not packed:
Stack 0 missing: ['0090017000_14062023035975', '0090017000_14062023035975']
Stack 1 missing: ['0090017000_14062023035975', '0090017000_14062023011035']
Stack 3 missing: ['0090017000_14062023011035', '0090017000_14062023000874']
Stack 5 missing: ['0090017000_14062023000874']
Stack 6 missing: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 7 missing: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 8 missing: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 9 missing: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 10 missing: ['0090017000_14062023036723', '0090017000_14062023036723', '0090017000_14062023036723']
Stack 11 missing: ['0090017000_14062023036723', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 24 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 25 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 26 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 27 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 28 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 29 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 30 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 31 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 32 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 33 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 34 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 35 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 36 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 37 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 38 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 39 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 40 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 41 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 42 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 43 missing: ['0090017000_14062023032558', '0090017000_14062023032558', '0090017000_14062023032558']
Stack 44 missing: ['0090017000_14062023031239', '0090017000_14062023027688', '0090017000_14062023031239']
Stack 45 missing: ['0090017000_14062023021965', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 58 missing: ['0090017000_14062023020536', '0090017000_14062023020536', '0090017000_14062023020536']
Stack 59 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 60 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 61 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 62 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 63 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 64 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 65 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 66 missing: ['0090017000_14062023018770', '0090017000_14062023018770', '0090017000_14062023018770']
Stack 67 missing: ['0090017000_14062023018770', '0090017000_14062023018421', '0090017000_14062023011048']
Stack 68 missing: ['0090017000_14062023011048', '0090017000_14062023009623', '0090017000_14062023009623']
Stack 69 missing: ['0090017000_14062023009623', '0090017000_14062023009623', '0090017000_14062023009623']
Stack 70 missing: ['0090017000_14062023009623', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 71 missing: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 72 missing: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 73 missing: ['0090017000_14062023003350', '0090017000_14062023003350', '0090017000_14062023003350']
Stack 74 missing: ['0090017000_14062023003097', '0090017000_14062023003097', '0090017000_14062023003097']
Stack 75 missing: ['0090017000_14062023003097', '0090017000_14062023003097', '0090017000_14062023003097']
Stack 76 missing: ['0090017000_14062023002422', '0090017000_14062023002397', '0090017000_14062023002397']
Stack 77 missing: ['0090017000_14062023002397', '0090017000_14062023002397', '0090017000_14062023002397']
Stack 78 missing: ['0090017000_14062023002397', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 79 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 80 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 81 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 82 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 83 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 84 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 85 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 86 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 87 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 88 missing: ['0090017000_14062023001188', '0090017000_14062023001188', '0090017000_14062023001188']
Stack 89 missing: ['0090017000_14062023001188']
Stack 90 missing: ['0090017000_14062023008547', '0090017000_14062023008547']
Stack 91 missing: ['0090017000_14062023008547', '0090017000_14062023008547']
Stack 92 missing: ['0090017000_14062023007624', '0090017000_14062023007624']
Stack 93 missing: ['0090017000_14062023007624']
Stack 94 missing: ['0090017000_14062023039139', '0090017000_14062023037688', '0090017000_14062023039139']
Stack 95 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 96 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 97 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 98 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 99 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 100 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
Stack 101 missing: ['0090017000_14062023037688', '0090017000_14062023037688', '0090017000_14062023037688']
