dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P096420407
Min2DVol: 30.006060000000026 [m2]
Stack 0 with items: ['0090017000_27022023036268', '0090017000_27022023036192', '0090017000_27022023036134']
Stack 9 missing: ['0090017000_27022023029287', '0090017000_27022023029287', '0090017000_27022023029287']
Stack 10 missing: ['0090017000_27022023029287', '0090017000_27022023029287', '0090017000_27022023029287']
Stack 11 missing: ['0090017000_27022023029287', '0090017000_27022023029287', '0090017000_27022023029287']
Stack 12 missing: ['0090017000_27022023028177', '0090017000_27022023028177', '0090017000_27022023028177']
Stack 13 missing: ['0090017000_27022023028177', '0090017000_27022023028019', '0090017000_27022023026541']
Stack 19 missing: ['0090017000_27022023018225', '0090017000_27022023016995', '0090017000_27022023014020']
Stack 20 missing: ['0090017000_27022023013855', '0090017000_27022023012068', '0090017000_27022023012068']
Stack 21 missing: ['0090017000_27022023012068', '0090017000_27022023012068', '0090017000_27022023012068']
Stack 23 missing: ['0090017000_27022023011524', '0090017000_27022023011524', '0090017000_27022023011524']
Stack 24 missing: ['0090017000_27022023010161', '0090017000_27022023010117', '0090017000_27022023010161']
Stack 25 missing: ['0090017000_27022023010117', '0090017000_27022023010117', '0090017000_27022023010117']
Stack 28 missing: ['0090017000_27022023007453', '0090017000_27022023004958', '0090017000_27022023004790']
Stack 29 missing: ['0090017000_27022023004004', '0090017000_27022023004004', '0090017000_27022023004004']
Stack 30 missing: ['0090017000_27022023004004', '0090017000_27022023001355', '0090017000_27022023004004']
Stack 34 missing: ['0090017000_27022023017127', '0090017000_27022023017127', '0090017000_27022023017127']
Stack 36 missing: ['0090017000_27022023024544', '0090017000_27022023024544', '0090017000_27022023024544']
Stack 37 missing: ['0090017000_27022023024544', '0090017000_27022023024544', '0090017000_27022023024544']
Stack 38 missing: ['0090017000_27022023024544', '0090017000_27022023024544', '0090017000_27022023024544']
Stack 39 missing: ['0090017000_27022023024544', '0090017000_27022023024544', '0090017000_27022023024544']
