dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P244382101
Min2DVol: 28.332040000000045 [m2]
Stack 0 with items: ['0090038300_14062023010546', '0090038300_14062023010546', '0090038300_14062023010546']
Stack 49 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 50 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 51 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 52 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 53 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 54 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 55 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 56 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 57 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 58 with items: ['0090038300_14062023009967', '0090038300_14062023003655', '0090038300_14062023009967']
Stack 59 with items: ['0090038300_14062023002820', '0090038300_14062023002784']
Stacks not packed:
Stack 0 missing: ['0090038300_14062023010546', '0090038300_14062023010546', '0090038300_14062023010546']
Stack 1 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 2 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 3 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 4 missing: ['0090038300_14062023003071', '0090038300_14062023005622', '0090038300_14062023005622']
Stack 5 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 6 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023004404']
Stack 7 missing: ['0090038300_14062023010694', '0090038300_14062023006025', '0090038300_14062023010694']
Stack 8 missing: ['0090038300_14062023006025', '0090038300_14062023004073', '0090038300_14062023004073']
Stack 9 missing: ['0090038300_14062023010546', '0090038300_14062023006025', '0090038300_14062023004073']
Stack 10 missing: ['0090038300_14062023010546', '0090038300_14062023009770', '0090038300_14062023005622']
Stack 11 missing: ['0090038300_14062023003071', '0090038300_14062023006025', '0090038300_14062023006025']
Stack 12 missing: ['0090038300_14062023010546', '0090038300_14062023004404', '0090038300_14062023004404']
Stack 13 missing: ['0090038300_14062023006025', '0090038300_14062023006025', '0090038300_14062023010546']
Stack 14 missing: ['0090038300_14062023006025', '0090038300_14062023006025', '0090038300_14062023011789']
Stack 15 missing: ['0090038300_14062023003071', '0090038300_14062023003071', '0090038300_14062023003071']
Stack 16 missing: ['0090038300_14062023001661', '0090038300_14062023001661', '0090038300_14062023001661']
Stack 17 missing: ['0090038300_14062023009770', '0090038300_14062023007997', '0090038300_14062023007997']
Stack 20 missing: ['0090038300_14062023010994', '0090038300_14062023010868', '0090038300_14062023009980']
Stack 21 missing: ['0090038300_14062023010868', '0090038300_14062023009424', '0090038300_14062023010868']
Stack 24 missing: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 25 missing: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 26 missing: ['0090038300_14062023010868', '0090038300_14062023007658', '0090038300_14062023010868']
Stack 27 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 28 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 29 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 30 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 31 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 32 missing: ['0090038300_14062023010868', '0090038300_14062023003655', '0090038300_14062023010868']
Stack 36 missing: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 37 missing: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 38 missing: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 39 missing: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
Stack 40 missing: ['0090038300_14062023010658', '0090038300_14062023003655', '0090038300_14062023010658']
