dataset: X
instance: TA
+-----------+
2D Packing Heuristic in Truck P196382405
Min2DVol: 31.600000000000044 [m2]
Stack 0 with items: ['0090038300_08062023013029', '0090038300_08062023012917', '0090038300_08062023013029']
Stack 32 with items: ['0090038300_08062023007269', '0090038300_08062023007269', '0090038300_08062023007269']
Stack 33 with items: ['0090038300_08062023007269', '0090038300_08062023007120', '0090038300_08062023007269']
Stack 34 with items: ['0090038300_08062023007099', '0090038300_08062023007069', '0090038300_08062023006827']
Stack 35 with items: ['0090038300_08062023006827', '0090038300_08062023006827', '0090038300_08062023006827']
Stack 36 with items: ['0090038300_08062023006783', '0090038300_08062023006783', '0090038300_08062023006783']
Stack 37 with items: ['0090038300_08062023006783', '0090038300_08062023006783', '0090038300_08062023006783']
Stack 38 with items: ['0090038300_08062023006370', '0090038300_08062023006370', '0090038300_08062023006370']
Stack 39 with items: ['0090038300_08062023006370', '0090038300_08062023006370', '0090038300_08062023006370']
Stack 40 with items: ['0090038300_08062023006370', '0090038300_08062023006291', '0090038300_08062023006269']
Stack 41 with items: ['0090038300_08062023006269', '0090038300_08062023006269', '0090038300_08062023006269']
Stack 42 with items: ['0090038300_08062023006269', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 43 with items: ['0090038300_08062023006036', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 44 with items: ['0090038300_08062023006036', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 45 with items: ['0090038300_08062023006036', '0090038300_08062023005951', '0090038300_08062023005470']
Stack 46 with items: ['0090038300_08062023005470', '0090038300_08062023005357', '0090038300_08062023005067']
Stack 47 with items: ['0090038300_08062023004951', '0090038300_08062023004916', '0090038300_08062023004916']
Stack 48 with items: ['0090038300_08062023004916', '0090038300_08062023004916', '0090038300_08062023004916']
Stack 49 with items: ['0090038300_08062023004916', '0090038300_08062023004590', '0090038300_08062023004590']
Stack 50 with items: ['0090038300_08062023004590', '0090038300_08062023004590', '0090038300_08062023004590']
Stack 51 with items: ['0090038300_08062023004467', '0090038300_08062023003753', '0090038300_08062023003753']
Stack 52 with items: ['0090038300_08062023003733', '0090038300_08062023003439', '0090038300_08062023003439']
Stack 53 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 54 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 55 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 56 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 57 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 58 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 59 with items: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 60 with items: ['0090038300_08062023003385', '0090038300_08062023003364', '0090038300_08062023003220']
Stack 61 with items: ['0090038300_08062023003179', '0090038300_08062023003179', '0090038300_08062023003179']
Stack 62 with items: ['0090038300_08062023003179', '0090038300_08062023003146', '0090038300_08062023003146']
Stack 63 with items: ['0090038300_08062023003146', '0090038300_08062023003146', '0090038300_08062023003146']
Stack 64 with items: ['0090038300_08062023002803', '0090038300_08062023002803', '0090038300_08062023002803']
Stack 65 with items: ['0090038300_08062023002670', '0090038300_08062023002087', '0090038300_08062023002086']
Stack 66 with items: ['0090038300_08062023001995', '0090038300_08062023001995', '0090038300_08062023001995']
Stack 67 with items: ['0090038300_08062023001995', '0090038300_08062023001821', '0090038300_08062023001821']
Stack 68 with items: ['0090038300_08062023001821', '0090038300_08062023001821', '0090038300_08062023001821']
Stack 69 with items: ['0090038300_08062023001821', '0090038300_08062023001821', '0090038300_08062023001821']
Stack 70 with items: ['0090038300_08062023001821', '0090038300_08062023001821', '0090038300_08062023001821']
Stack 71 with items: ['0090038300_08062023001821', '0090038300_08062023001284', '0090038300_08062023001821']
Stack 72 with items: ['0090038300_08062023001284', '0090038300_08062023001259', '0090038300_08062023001259']
Stack 73 with items: ['0090038300_08062023001259', '0090038300_08062023001259', '0090038300_08062023001259']
Stack 74 with items: ['0090038300_08062023001259', '0090038300_08062023001037', '0090038300_08062023001259']
Stack 75 with items: ['0090038300_08062023000907', '0090038300_08062023000898', '0090038300_08062023000898']
Stack 76 with items: ['0090038300_08062023000863', '0090038300_08062023000546', '0090038300_08062023000545']
Stack 77 with items: ['0090038300_08062023000235', '0090038300_08062023000235', '0090038300_08062023000235']
Stack 78 with items: ['0090038300_08062023007794', '0090038300_08062023000418', '0090038300_08062023007794', '0090038300_08062023007794']
Stacks not packed:
Stack 0 missing: ['0090038300_08062023013029', '0090038300_08062023012917', '0090038300_08062023013029']
Stack 1 missing: ['0090038300_08062023012671', '0090038300_08062023012671', '0090038300_08062023012671']
Stack 2 missing: ['0090038300_08062023012671', '0090038300_08062023012529', '0090038300_08062023012671']
Stack 4 missing: ['0090038300_08062023012296', '0090038300_08062023012284', '0090038300_08062023012296']
Stack 5 missing: ['0090038300_08062023012284', '0090038300_08062023012284', '0090038300_08062023012284']
Stack 6 missing: ['0090038300_08062023012284', '0090038300_08062023012129', '0090038300_08062023012284']
Stack 11 missing: ['0090038300_08062023011607', '0090038300_08062023011575', '0090038300_08062023011087']
Stack 16 missing: ['0090038300_08062023011082', '0090038300_08062023010640', '0090038300_08062023010310']
Stack 17 missing: ['0090038300_08062023010310', '0090038300_08062023010310', '0090038300_08062023010310']
Stack 18 missing: ['0090038300_08062023010016', '0090038300_08062023009387', '0090038300_08062023009220']
Stack 28 missing: ['0090038300_08062023008764', '0090038300_08062023008678', '0090038300_08062023008286']
Stack 29 missing: ['0090038300_08062023007894', '0090038300_08062023007894', '0090038300_08062023007894']
Stack 30 missing: ['0090038300_08062023007894', '0090038300_08062023007713', '0090038300_08062023007713']
Stack 31 missing: ['0090038300_08062023007713', '0090038300_08062023007713', '0090038300_08062023007713']
Stack 33 missing: ['0090038300_08062023007269', '0090038300_08062023007120', '0090038300_08062023007269']
Stack 34 missing: ['0090038300_08062023007099', '0090038300_08062023007069', '0090038300_08062023006827']
Stack 35 missing: ['0090038300_08062023006827', '0090038300_08062023006827', '0090038300_08062023006827']
Stack 36 missing: ['0090038300_08062023006783', '0090038300_08062023006783', '0090038300_08062023006783']
Stack 37 missing: ['0090038300_08062023006783', '0090038300_08062023006783', '0090038300_08062023006783']
Stack 40 missing: ['0090038300_08062023006370', '0090038300_08062023006291', '0090038300_08062023006269']
Stack 41 missing: ['0090038300_08062023006269', '0090038300_08062023006269', '0090038300_08062023006269']
Stack 42 missing: ['0090038300_08062023006269', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 43 missing: ['0090038300_08062023006036', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 44 missing: ['0090038300_08062023006036', '0090038300_08062023006036', '0090038300_08062023006036']
Stack 45 missing: ['0090038300_08062023006036', '0090038300_08062023005951', '0090038300_08062023005470']
Stack 46 missing: ['0090038300_08062023005470', '0090038300_08062023005357', '0090038300_08062023005067']
Stack 47 missing: ['0090038300_08062023004951', '0090038300_08062023004916', '0090038300_08062023004916']
Stack 48 missing: ['0090038300_08062023004916', '0090038300_08062023004916', '0090038300_08062023004916']
Stack 49 missing: ['0090038300_08062023004916', '0090038300_08062023004590', '0090038300_08062023004590']
Stack 50 missing: ['0090038300_08062023004590', '0090038300_08062023004590', '0090038300_08062023004590']
Stack 51 missing: ['0090038300_08062023004467', '0090038300_08062023003753', '0090038300_08062023003753']
Stack 52 missing: ['0090038300_08062023003733', '0090038300_08062023003439', '0090038300_08062023003439']
Stack 53 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 54 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 55 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 56 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 57 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 58 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 59 missing: ['0090038300_08062023003385', '0090038300_08062023003385', '0090038300_08062023003385']
Stack 60 missing: ['0090038300_08062023003385', '0090038300_08062023003364', '0090038300_08062023003220']
Stack 61 missing: ['0090038300_08062023003179', '0090038300_08062023003179', '0090038300_08062023003179']
Stack 62 missing: ['0090038300_08062023003179', '0090038300_08062023003146', '0090038300_08062023003146']
Stack 63 missing: ['0090038300_08062023003146', '0090038300_08062023003146', '0090038300_08062023003146']
Stack 64 missing: ['0090038300_08062023002803', '0090038300_08062023002803', '0090038300_08062023002803']
Stack 65 missing: ['0090038300_08062023002670', '0090038300_08062023002087', '0090038300_08062023002086']
Stack 66 missing: ['0090038300_08062023001995', '0090038300_08062023001995', '0090038300_08062023001995']
Stack 71 missing: ['0090038300_08062023001821', '0090038300_08062023001284', '0090038300_08062023001821']
Stack 72 missing: ['0090038300_08062023001284', '0090038300_08062023001259', '0090038300_08062023001259']
Stack 74 missing: ['0090038300_08062023001259', '0090038300_08062023001037', '0090038300_08062023001259']
Stack 75 missing: ['0090038300_08062023000907', '0090038300_08062023000898', '0090038300_08062023000898']
Stack 76 missing: ['0090038300_08062023000863', '0090038300_08062023000546', '0090038300_08062023000545']
Stack 77 missing: ['0090038300_08062023000235', '0090038300_08062023000235', '0090038300_08062023000235']
Stack 78 missing: ['0090038300_08062023007794', '0090038300_08062023000418', '0090038300_08062023007794', '0090038300_08062023007794']
