dataset: X
instance: RM6
+-----------+
2D Packing Heuristic in Truck P196395313
Min2DVol: 29.547090000000008 [m2]
Stack 0 with items: ['0090038200_14062023020035', '0090038200_14062023012688', '0090038200_14062023015103', '0090038200_14062023018352', '0090038200_14062023018990', '0090038200_14062023019502', '0090038200_14062023006291']
Stack 1 with items: ['0090038200_14062023013948', '0090038200_14062023008658', '0090038200_14062023003154', '0090038200_14062023013948', '0090038200_14062023024374']
Stack 2 with items: ['0090038200_14062023002992', '0090038200_14062023006050', '0090038200_14062023008496', '0090038200_14062023023413']
Stack 3 with items: ['0090038200_14062023018766', '0090038200_14062023017006', '0090038200_14062023018608', '0090038200_14062023006399']
Stack 4 with items: ['0090038200_14062023021797', '0090038200_14062023017950', '0090038200_14062023021797']
Stack 25 with items: ['0090038200_14062023005363', '0090038200_14062023005363', '0090038200_14062023005363']
Stack 26 with items: ['0090038200_14062023005363', '0090038200_14062023004953', '0090038200_14062023005363']
Stack 27 with items: ['0090038200_14062023004953', '0090038200_14062023003180', '0090038200_14062023004953']
Stack 28 with items: ['0090038200_14062023003180', '0090038200_14062023003180', '0090038200_14062023003180']
Stack 29 with items: ['0090038200_14062023003180', '0090038200_14062023003180', '0090038200_14062023003180']
Stack 30 with items: ['0090038200_14062023003180']
Stack 31 with items: ['0090038200_14062023009323', '0090038200_14062023015254', '0090038200_14062023024293']
Stack 32 with items: ['0090038200_14062023004002', '0090038200_14062023015560']
Stack 33 with items: ['0090038200_14062023004158', '0090038200_14062023014257']
Stack 34 with items: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 35 with items: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 36 with items: ['0090038200_14062023014685', '0090038200_14062023009286', '0090038200_14062023014685']
Stack 37 with items: ['0090038200_14062023016804', '0090038200_14062023016770', '0090038200_14062023016770']
Stack 38 with items: ['0090038200_14062023009286', '0090038200_14062023009286', '0090038200_14062023009286']
Stack 39 with items: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 40 with items: ['0090038200_14062023012685', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 41 with items: ['0090038200_14062023004762', '0090038200_14062023004762', '0090038200_14062023004762']
Stack 42 with items: ['0090038200_14062023009286', '0090038200_14062023009286', '0090038200_14062023009286']
Stack 43 with items: ['0090038200_14062023008789', '0090038200_14062023008789', '0090038200_14062023008789']
Stacks not packed:
Stack 4 missing: ['0090038200_14062023021797', '0090038200_14062023017950', '0090038200_14062023021797']
Stack 17 missing: ['0090038200_14062023010848', '0090038200_14062023010566', '0090038200_14062023010848']
Stack 18 missing: ['0090038200_14062023010566', '0090038200_14062023006485', '0090038200_14062023010566']
Stack 19 missing: ['0090038200_14062023006485', '0090038200_14062023006485', '0090038200_14062023006485']
Stack 20 missing: ['0090038200_14062023006485', '0090038200_14062023006485', '0090038200_14062023006485']
Stack 21 missing: ['0090038200_14062023006485', '0090038200_14062023006185', '0090038200_14062023006185']
Stack 22 missing: ['0090038200_14062023006185', '0090038200_14062023006185', '0090038200_14062023006185']
Stack 23 missing: ['0090038200_14062023006185', '0090038200_14062023006185', '0090038200_14062023006185']
Stack 34 missing: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 35 missing: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 36 missing: ['0090038200_14062023014685', '0090038200_14062023009286', '0090038200_14062023014685']
Stack 37 missing: ['0090038200_14062023016804', '0090038200_14062023016770', '0090038200_14062023016770']
Stack 38 missing: ['0090038200_14062023009286', '0090038200_14062023009286', '0090038200_14062023009286']
Stack 39 missing: ['0090038200_14062023004605', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 40 missing: ['0090038200_14062023012685', '0090038200_14062023004605', '0090038200_14062023004605']
Stack 41 missing: ['0090038200_14062023004762', '0090038200_14062023004762', '0090038200_14062023004762']
Stack 42 missing: ['0090038200_14062023009286', '0090038200_14062023009286', '0090038200_14062023009286']
Stack 43 missing: ['0090038200_14062023008789', '0090038200_14062023008789', '0090038200_14062023008789']
