dataset: X
instance: RM5
+-----------+
2D Packing Heuristic in Truck P191395307
Min2DVol: 30.000000000000014 [m2]
Stack 0 with items: ['0090038200_14062023023922', '0090038200_14062023023532', '0090038200_14062023023532']
Stack 54 with items: ['0090038200_14062023009019', '0090038200_14062023009019', '0090038200_14062023009019']
Stack 55 with items: ['0090038200_14062023009019', '0090038200_14062023009019', '0090038200_14062023009019']
Stack 56 with items: ['0090038200_14062023006829', '0090038200_14062023006042']
Stacks not packed:
Stack 0 missing: ['0090038200_14062023023922', '0090038200_14062023023532', '0090038200_14062023023532']
Stack 1 missing: ['0090038200_14062023023532', '0090038200_14062023022424', '0090038200_14062023023532']
Stack 6 missing: ['0090038200_14062023016205', '0090038200_14062023013733', '0090038200_14062023016205']
Stack 7 missing: ['0090038200_14062023013521', '0090038200_14062023013521', '0090038200_14062023013521']
Stack 12 missing: ['0090038200_14062023006953', '0090038200_14062023006953', '0090038200_14062023006953']
Stack 13 missing: ['0090038200_14062023006953', '0090038200_14062023006953', '0090038200_14062023006953']
Stack 27 missing: ['0090038200_14062023025010', '0090038200_14062023024611', '0090038200_14062023021066']
Stack 28 missing: ['0090038200_14062023020881', '0090038200_14062023020881', '0090038200_14062023020881']
Stack 29 missing: ['0090038200_14062023020881', '0090038200_14062023020881', '0090038200_14062023020881']
Stack 30 missing: ['0090038200_14062023020881', '0090038200_14062023020881', '0090038200_14062023020881']
Stack 31 missing: ['0090038200_14062023020881', '0090038200_14062023020881', '0090038200_14062023020881']
Stack 32 missing: ['0090038200_14062023020881', '0090038200_14062023020881', '0090038200_14062023020881']
Stack 33 missing: ['0090038200_14062023020881', '0090038200_14062023020844', '0090038200_14062023020881']
Stack 34 missing: ['0090038200_14062023020844', '0090038200_14062023017461', '0090038200_14062023020844']
Stack 35 missing: ['0090038200_14062023017461', '0090038200_14062023017461', '0090038200_14062023017461']
Stack 36 missing: ['0090038200_14062023017461', '0090038200_14062023015789', '0090038200_14062023017461']
Stack 37 missing: ['0090038200_14062023015503', '0090038200_14062023015113', '0090038200_14062023015113']
Stack 38 missing: ['0090038200_14062023014978', '0090038200_14062023014654', '0090038200_14062023014978']
Stack 39 missing: ['0090038200_14062023014654', '0090038200_14062023014562', '0090038200_14062023014654']
Stack 40 missing: ['0090038200_14062023013805', '0090038200_14062023013805', '0090038200_14062023013805']
Stack 41 missing: ['0090038200_14062023013805', '0090038200_14062023013805', '0090038200_14062023013805']
Stack 42 missing: ['0090038200_14062023013805', '0090038200_14062023013805', '0090038200_14062023013805']
Stack 43 missing: ['0090038200_14062023013805', '0090038200_14062023013805', '0090038200_14062023013805']
Stack 44 missing: ['0090038200_14062023013805', '0090038200_14062023013646', '0090038200_14062023013805']
Stack 45 missing: ['0090038200_14062023012474', '0090038200_14062023011997', '0090038200_14062023011997']
Stack 49 missing: ['0090038200_14062023011997', '0090038200_14062023011997', '0090038200_14062023011997']
Stack 50 missing: ['0090038200_14062023011997', '0090038200_14062023011997', '0090038200_14062023011997']
Stack 51 missing: ['0090038200_14062023011997', '0090038200_14062023011997', '0090038200_14062023011997']
Stack 52 missing: ['0090038200_14062023011997', '0090038200_14062023010753', '0090038200_14062023010753']
Stack 53 missing: ['0090038200_14062023010753', '0090038200_14062023010294', '0090038200_14062023010753']
Stack 54 missing: ['0090038200_14062023009019', '0090038200_14062023009019', '0090038200_14062023009019']
Stack 55 missing: ['0090038200_14062023009019', '0090038200_14062023009019', '0090038200_14062023009019']
Stack 56 missing: ['0090038200_14062023006829', '0090038200_14062023006042']
