dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P094138501
Min2DVol: 27.132620000000028 [m2]
Stack 0 with items: ['0090016200_27022023037128', '0090016200_27022023025931', '0090016200_27022023037128', '0090016200_27022023037128']
Stack 1 with items: ['0090016200_27022023025931', '0090016200_27022023021758', '0090016200_27022023025931', '0090016200_27022023025931']
Stack 2 with items: ['0090016200_27022023021758', '0090016200_27022023021758', '0090016200_27022023021758', '0090016200_27022023021758']
Stack 3 with items: ['0090016200_27022023021758', '0090016200_27022023021010', '0090016200_27022023021758', '0090016200_27022023021758']
Stack 4 with items: ['0090016200_27022023021010', '0090016200_27022023021010', '0090016200_27022023021010', '0090016200_27022023021010']
Stack 5 with items: ['0090016200_27022023021010', '0090016200_27022023021010', '0090016200_27022023021010', '0090016200_27022023021010']
Stack 6 with items: ['0090016200_27022023021010', '0090016200_27022023019038', '0090016200_27022023019038', '0090016200_27022023019038']
Stack 7 with items: ['0090016200_27022023019038', '0090016200_27022023018607', '0090016200_27022023018607', '0090016200_27022023015526']
Stack 8 with items: ['0090016200_27022023015526', '0090016200_27022023011002', '0090016200_27022023011002', '0090016200_27022023011002']
Stack 9 with items: ['0090016200_27022023011002', '0090016200_27022023000424', '0090016200_27022023011002', '0090016200_27022023011002']
Stack 10 with items: ['0090016200_27022023000424', '0090016200_27022023000424', '0090016200_27022023000424', '0090016200_27022023000424']
Stack 11 with items: ['0090016200_27022023000424', '0090016200_27022023000424', '0090016200_27022023000424', '0090016200_27022023000424']
Stack 12 with items: ['0090016200_27022023000424']
Stack 13 with items: ['0090016200_27022023001469']
Stack 14 with items: ['0090016200_27022023039527', '0090016200_27022023039527', '0090016200_27022023039527']
Stack 53 with items: ['0090016200_27022023010170', '0090016200_27022023006032', '0090016200_27022023010170']
Stack 54 with items: ['0090016200_27022023010170', '0090016200_27022023006032', '0090016200_27022023010170']
Stack 55 with items: ['0090016200_27022023009841', '0090016200_27022023009841', '0090016200_27022023009841']
Stack 56 with items: ['0090016200_27022023006032']
Stack 57 with items: ['0090016200_27022023005938', '0090016200_27022023005134', '0090016200_27022023005938']
Stack 58 with items: ['0090016200_27022023034404', '0090016200_27022023034404', '0090016200_27022023034404']
Stack 59 with items: ['0090016200_27022023034404', '0090016200_27022023031840', '0090016200_27022023034404']
Stack 60 with items: ['0090016200_27022023031840', '0090016200_27022023031840', '0090016200_27022023031840']
Stack 61 with items: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 62 with items: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 63 with items: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 64 with items: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 65 with items: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 66 with items: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 67 with items: ['0090016200_27022023013884', '0090016200_27022023012799', '0090016200_27022023013884']
Stack 68 with items: ['0090016200_27022023008279', '0090016200_27022023008279']
Stack 69 with items: ['0090016200_27022023016073', '0090016200_27022023016073']
Stacks not packed:
Stack 21 missing: ['0090016200_27022023039527', '0090016200_27022023039527', '0090016200_27022023039527']
Stack 22 missing: ['0090016200_27022023038403', '0090016200_27022023038403', '0090016200_27022023038403']
Stack 24 missing: ['0090016200_27022023033140', '0090016200_27022023033140', '0090016200_27022023033140']
Stack 25 missing: ['0090016200_27022023033140', '0090016200_27022023033140', '0090016200_27022023033140']
Stack 26 missing: ['0090016200_27022023033140', '0090016200_27022023033140', '0090016200_27022023033140']
Stack 27 missing: ['0090016200_27022023033140', '0090016200_27022023031307', '0090016200_27022023031307']
Stack 29 missing: ['0090016200_27022023031307', '0090016200_27022023028588', '0090016200_27022023028588']
Stack 31 missing: ['0090016200_27022023028588', '0090016200_27022023021309', '0090016200_27022023021309']
Stack 34 missing: ['0090016200_27022023021309', '0090016200_27022023021309', '0090016200_27022023021309']
Stack 35 missing: ['0090016200_27022023021309', '0090016200_27022023021309', '0090016200_27022023021309']
Stack 36 missing: ['0090016200_27022023021309', '0090016200_27022023015929', '0090016200_27022023015929']
Stack 38 missing: ['0090016200_27022023015929', '0090016200_27022023014737', '0090016200_27022023015929']
Stack 39 missing: ['0090016200_27022023015929', '0090016200_27022023014737', '0090016200_27022023015929']
Stack 40 missing: ['0090016200_27022023015929', '0090016200_27022023014737', '0090016200_27022023015929']
Stack 41 missing: ['0090016200_27022023015929', '0090016200_27022023014737', '0090016200_27022023015929']
Stack 42 missing: ['0090016200_27022023015929', '0090016200_27022023011350', '0090016200_27022023015929']
Stack 43 missing: ['0090016200_27022023015929', '0090016200_27022023009398', '0090016200_27022023015929']
Stack 44 missing: ['0090016200_27022023015929', '0090016200_27022023009398', '0090016200_27022023015929']
Stack 45 missing: ['0090016200_27022023015929', '0090016200_27022023010170', '0090016200_27022023009398']
Stack 47 missing: ['0090016200_27022023010170', '0090016200_27022023009398', '0090016200_27022023010170']
Stack 48 missing: ['0090016200_27022023010170', '0090016200_27022023009398', '0090016200_27022023010170']
Stack 49 missing: ['0090016200_27022023010170', '0090016200_27022023009398', '0090016200_27022023010170']
Stack 50 missing: ['0090016200_27022023010170', '0090016200_27022023007650', '0090016200_27022023010170']
Stack 51 missing: ['0090016200_27022023010170', '0090016200_27022023007650', '0090016200_27022023010170']
Stack 52 missing: ['0090016200_27022023010170', '0090016200_27022023006032', '0090016200_27022023010170']
Stack 53 missing: ['0090016200_27022023010170', '0090016200_27022023006032', '0090016200_27022023010170']
Stack 54 missing: ['0090016200_27022023010170', '0090016200_27022023006032', '0090016200_27022023010170']
Stack 58 missing: ['0090016200_27022023034404', '0090016200_27022023034404', '0090016200_27022023034404']
Stack 59 missing: ['0090016200_27022023034404', '0090016200_27022023031840', '0090016200_27022023034404']
Stack 60 missing: ['0090016200_27022023031840', '0090016200_27022023031840', '0090016200_27022023031840']
Stack 61 missing: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 62 missing: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 63 missing: ['0090016200_27022023021958', '0090016200_27022023021958', '0090016200_27022023021958']
Stack 64 missing: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 65 missing: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 66 missing: ['0090016200_27022023018000', '0090016200_27022023018000', '0090016200_27022023018000']
Stack 67 missing: ['0090016200_27022023013884', '0090016200_27022023012799', '0090016200_27022023013884']
Stack 68 missing: ['0090016200_27022023008279', '0090016200_27022023008279']
