dataset: X
instance: MA7
+-----------+
2D Packing Heuristic in Truck P193037405
Min2DVol: 29.70000000000003 [m2]
Stack 0 with items: ['0090016200_14062023001550', '0090016200_14062023011676', '0090016200_14062023012871', '0090016200_14062023012871']
Stack 1 with items: ['0090016200_14062023033365', '0090016200_14062023004758', '0090016200_14062023004758']
Stack 22 missing: ['0090016200_14062023013557', '0090016200_14062023013557', '0090016200_14062023013557']
Stack 23 missing: ['0090016200_14062023013557', '0090016200_14062023013557', '0090016200_14062023013557']
Stack 24 missing: ['0090016200_14062023013557', '0090016200_14062023013557', '0090016200_14062023013557']
Stack 25 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 26 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 27 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 28 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 29 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 30 missing: ['0090016200_14062023013455', '0090016200_14062023013455', '0090016200_14062023013455']
Stack 31 missing: ['0090016200_14062023013455', '0090016200_14062023007744', '0090016200_14062023013455']
Stack 32 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 33 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 34 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 35 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 36 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 37 missing: ['0090016200_14062023007744', '0090016200_14062023007744', '0090016200_14062023007744']
Stack 38 missing: ['0090016200_14062023007744', '0090016200_14062023006097', '0090016200_14062023007744']
