dataset: B
instance: CA2
+-----------+
2D Packing Heuristic in Truck P315435201
Min2DVol: 25.200000000000014 [m2]
Stack 0 with items: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 6 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 7 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 8 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 9 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 10 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 11 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 12 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 13 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 14 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 15 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 16 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 17 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 18 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 19 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 20 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 21 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
Stack 22 missing: ['0090012500_26102022000892', '0090012500_26102022000892', '0090012500_26102022000892']
