dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P066139501
Min2DVol: 26.486020000000018 [m2]
Stack 0 with items: ['0090016200_27022023039100', '0090016200_27022023038209', '0090016200_27022023036796']
Stack 30 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 31 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 32 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 33 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 34 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 35 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 36 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 37 with items: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023006180']
Stack 38 with items: ['0090016200_27022023006180', '0090016200_27022023006180', '0090016200_27022023006180']
Stack 39 with items: ['0090016200_27022023006180', '0090016200_27022023006180', '0090016200_27022023006180']
Stack 40 with items: ['0090016200_27022023006180', '0090016200_27022023006180', '0090016200_27022023006180']
Stack 41 with items: ['0090016200_27022023006180', '0090016200_27022023006180', '0090016200_27022023006180']
Stack 42 with items: ['0090016200_27022023006180', '0090016200_27022023005171', '0090016200_27022023006180']
Stack 43 with items: ['0090016200_27022023003124', '0090016200_27022023003124', '0090016200_27022023003124']
Stack 44 with items: ['0090016200_27022023003124', '0090016200_27022023002071', '0090016200_27022023000146']
Stack 45 with items: ['0090016200_27022023000146']
Stack 46 with items: ['0090016200_27022023038885', '0090016200_27022023038885', '0090016200_27022023038885']
Stack 47 with items: ['0090016200_27022023038885', '0090016200_27022023038885', '0090016200_27022023038885']
Stack 48 with items: ['0090016200_27022023036127', '0090016200_27022023028585', '0090016200_27022023028585']
Stack 49 with items: ['0090016200_27022023028585', '0090016200_27022023028585', '0090016200_27022023028585']
Stack 50 with items: ['0090016200_27022023028585', '0090016200_27022023026146', '0090016200_27022023022552']
Stack 51 with items: ['0090016200_27022023022552', '0090016200_27022023022552', '0090016200_27022023022552']
Stack 52 with items: ['0090016200_27022023018781', '0090016200_27022023018781', '0090016200_27022023018781']
Stack 53 with items: ['0090016200_27022023018781', '0090016200_27022023017711', '0090016200_27022023017711']
Stack 54 with items: ['0090016200_27022023017711', '0090016200_27022023017711', '0090016200_27022023017711']
Stack 55 with items: ['0090016200_27022023017711', '0090016200_27022023006306', '0090016200_27022023003663']
Stack 56 with items: ['0090016200_27022023003663', '0090016200_27022023003663', '0090016200_27022023003663']
Stack 57 with items: ['0090016200_27022023003663']
Stack 58 with items: ['0090016200_27022023026137']
Stacks not packed:
Stack 0 missing: ['0090016200_27022023039100', '0090016200_27022023038209', '0090016200_27022023036796']
Stack 1 missing: ['0090016200_27022023038209', '0090016200_27022023036163', '0090016200_27022023035887']
Stack 2 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 3 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 4 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 5 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 6 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 7 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 8 missing: ['0090016200_27022023036163', '0090016200_27022023035887', '0090016200_27022023036163']
Stack 14 missing: ['0090016200_27022023034936', '0090016200_27022023034936', '0090016200_27022023034936']
Stack 15 missing: ['0090016200_27022023034400', '0090016200_27022023028329', '0090016200_27022023034400']
Stack 16 missing: ['0090016200_27022023034400', '0090016200_27022023031355', '0090016200_27022023028329']
Stack 17 missing: ['0090016200_27022023031355', '0090016200_27022023028329', '0090016200_27022023031355']
Stack 18 missing: ['0090016200_27022023031355', '0090016200_27022023029928', '0090016200_27022023028329']
Stack 19 missing: ['0090016200_27022023029928', '0090016200_27022023026762', '0090016200_27022023022791']
Stack 22 missing: ['0090016200_27022023023870', '0090016200_27022023021328', '0090016200_27022023015371']
Stack 30 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 31 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 32 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 33 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 34 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 35 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 36 missing: ['0090016200_27022023011644', '0090016200_27022023006180', '0090016200_27022023011644']
Stack 46 missing: ['0090016200_27022023038885', '0090016200_27022023038885', '0090016200_27022023038885']
Stack 47 missing: ['0090016200_27022023038885', '0090016200_27022023038885', '0090016200_27022023038885']
Stack 48 missing: ['0090016200_27022023036127', '0090016200_27022023028585', '0090016200_27022023028585']
Stack 49 missing: ['0090016200_27022023028585', '0090016200_27022023028585', '0090016200_27022023028585']
Stack 50 missing: ['0090016200_27022023028585', '0090016200_27022023026146', '0090016200_27022023022552']
Stack 51 missing: ['0090016200_27022023022552', '0090016200_27022023022552', '0090016200_27022023022552']
Stack 52 missing: ['0090016200_27022023018781', '0090016200_27022023018781', '0090016200_27022023018781']
Stack 53 missing: ['0090016200_27022023018781', '0090016200_27022023017711', '0090016200_27022023017711']
Stack 54 missing: ['0090016200_27022023017711', '0090016200_27022023017711', '0090016200_27022023017711']
Stack 55 missing: ['0090016200_27022023017711', '0090016200_27022023006306', '0090016200_27022023003663']
Stack 56 missing: ['0090016200_27022023003663', '0090016200_27022023003663', '0090016200_27022023003663']
