dataset: X
instance: TA
+-----------+
2D Packing Heuristic in Truck P196382409
Min2DVol: 31.20000000000003 [m2]
Stack 0 with items: ['0090038300_08062023012805', '0090038300_08062023012389', '0090038300_08062023012046']
Stack 43 with items: ['0090038300_08062023001385', '0090038300_08062023001385', '0090038300_08062023001385']
Stack 44 with items: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 45 with items: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 46 with items: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 47 with items: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 48 with items: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 49 with items: ['0090038300_08062023000545', '0090038300_08062023000501', '0090038300_08062023000545']
Stack 50 with items: ['0090038300_08062023000501', '0090038300_08062023000304', '0090038300_08062023000304']
Stack 51 with items: ['0090038300_08062023000304', '0090038300_08062023000304', '0090038300_08062023000304']
Stacks not packed:
Stack 5 missing: ['0090038300_08062023010608', '0090038300_08062023010608', '0090038300_08062023010608']
Stack 6 missing: ['0090038300_08062023010608', '0090038300_08062023010608', '0090038300_08062023010608']
Stack 14 missing: ['0090038300_08062023010147', '0090038300_08062023009849', '0090038300_08062023009849']
Stack 15 missing: ['0090038300_08062023009849', '0090038300_08062023009279', '0090038300_08062023009849']
Stack 16 missing: ['0090038300_08062023009279', '0090038300_08062023008851', '0090038300_08062023008851']
Stack 18 missing: ['0090038300_08062023008329', '0090038300_08062023008329', '0090038300_08062023008329']
Stack 19 missing: ['0090038300_08062023008329', '0090038300_08062023008282', '0090038300_08062023008329']
Stack 21 missing: ['0090038300_08062023007457', '0090038300_08062023007069', '0090038300_08062023006958']
Stack 22 missing: ['0090038300_08062023006066', '0090038300_08062023005971', '0090038300_08062023005971']
Stack 23 missing: ['0090038300_08062023005869', '0090038300_08062023005764', '0090038300_08062023005470']
Stack 31 missing: ['0090038300_08062023004074', '0090038300_08062023004008', '0090038300_08062023004008']
Stack 32 missing: ['0090038300_08062023004008', '0090038300_08062023003535', '0090038300_08062023003385']
Stack 36 missing: ['0090038300_08062023003223', '0090038300_08062023002930', '0090038300_08062023002356']
Stack 37 missing: ['0090038300_08062023002146', '0090038300_08062023002146', '0090038300_08062023002146', '0090038300_08062023002146']
Stack 38 missing: ['0090038300_08062023002146', '0090038300_08062023002146', '0090038300_08062023002146', '0090038300_08062023002146']
Stack 39 missing: ['0090038300_08062023001724', '0090038300_08062023001724', '0090038300_08062023001724']
Stack 40 missing: ['0090038300_08062023001724', '0090038300_08062023001724', '0090038300_08062023001724']
Stack 41 missing: ['0090038300_08062023001724', '0090038300_08062023001724', '0090038300_08062023001724']
Stack 42 missing: ['0090038300_08062023001385', '0090038300_08062023001385', '0090038300_08062023001385']
Stack 43 missing: ['0090038300_08062023001385', '0090038300_08062023001385', '0090038300_08062023001385']
Stack 44 missing: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 45 missing: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 46 missing: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 47 missing: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 48 missing: ['0090038300_08062023000545', '0090038300_08062023000545', '0090038300_08062023000545']
Stack 51 missing: ['0090038300_08062023000304', '0090038300_08062023000304', '0090038300_08062023000304']
