dataset: X
instance: TA
+-----------+
2D Packing Heuristic in Truck P189382409
Min2DVol: 26.000000000000032 [m2]
Stack 0 with items: ['0090038300_08062023012704', '0090038300_08062023012704', '0090038300_08062023012704']
Stack 50 with items: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 51 with items: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 52 with items: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 53 with items: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 54 with items: ['0090038300_08062023002185', '0090038300_08062023002137', '0090038300_08062023002137']
Stack 55 with items: ['0090038300_08062023002002', '0090038300_08062023001301', '0090038300_08062023001216']
Stack 56 with items: ['0090038300_08062023000866', '0090038300_08062023000799', '0090038300_08062023000866']
Stack 57 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 58 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 59 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 60 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 61 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 62 with items: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 63 with items: ['0090038300_08062023000395', '0090038300_08062023000344', '0090038300_08062023000344']
Stack 64 with items: ['0090038300_08062023000344', '0090038300_08062023000125', '0090038300_08062023000344']
Stacks not packed:
Stack 0 missing: ['0090038300_08062023012704', '0090038300_08062023012704', '0090038300_08062023012704']
Stack 1 missing: ['0090038300_08062023012704', '0090038300_08062023012434', '0090038300_08062023012704']
Stack 2 missing: ['0090038300_08062023012354', '0090038300_08062023012354', '0090038300_08062023012354']
Stack 3 missing: ['0090038300_08062023012354', '0090038300_08062023012341', '0090038300_08062023012341']
Stack 4 missing: ['0090038300_08062023012325', '0090038300_08062023011487', '0090038300_08062023012325']
Stack 5 missing: ['0090038300_08062023011487', '0090038300_08062023011449', '0090038300_08062023011487']
Stack 6 missing: ['0090038300_08062023011379', '0090038300_08062023011379', '0090038300_08062023011379']
Stack 7 missing: ['0090038300_08062023011379', '0090038300_08062023011379', '0090038300_08062023011379']
Stack 8 missing: ['0090038300_08062023011222', '0090038300_08062023011162', '0090038300_08062023011000']
Stack 10 missing: ['0090038300_08062023010554', '0090038300_08062023010554', '0090038300_08062023010554']
Stack 12 missing: ['0090038300_08062023009973', '0090038300_08062023009778', '0090038300_08062023009538']
Stack 13 missing: ['0090038300_08062023009538', '0090038300_08062023009538', '0090038300_08062023009538']
Stack 24 missing: ['0090038300_08062023008292', '0090038300_08062023007973', '0090038300_08062023008292']
Stack 25 missing: ['0090038300_08062023007660', '0090038300_08062023007660', '0090038300_08062023007660']
Stack 26 missing: ['0090038300_08062023007570', '0090038300_08062023005945', '0090038300_08062023007570']
Stack 27 missing: ['0090038300_08062023005945', '0090038300_08062023005650', '0090038300_08062023005650']
Stack 29 missing: ['0090038300_08062023003575', '0090038300_08062023003575', '0090038300_08062023003575']
Stack 30 missing: ['0090038300_08062023003575', '0090038300_08062023003279', '0090038300_08062023003575']
Stack 41 missing: ['0090038300_08062023002603', '0090038300_08062023002567', '0090038300_08062023002567']
Stack 44 missing: ['0090038300_08062023002567', '0090038300_08062023002567', '0090038300_08062023002567']
Stack 45 missing: ['0090038300_08062023002567', '0090038300_08062023002567', '0090038300_08062023002567']
Stack 46 missing: ['0090038300_08062023002567', '0090038300_08062023002567', '0090038300_08062023002567']
Stack 47 missing: ['0090038300_08062023002567', '0090038300_08062023002567', '0090038300_08062023002567']
Stack 48 missing: ['0090038300_08062023002567', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 49 missing: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 50 missing: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 51 missing: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 52 missing: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 53 missing: ['0090038300_08062023002554', '0090038300_08062023002554', '0090038300_08062023002554']
Stack 54 missing: ['0090038300_08062023002185', '0090038300_08062023002137', '0090038300_08062023002137']
Stack 56 missing: ['0090038300_08062023000866', '0090038300_08062023000799', '0090038300_08062023000866']
Stack 57 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 58 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 59 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 60 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 61 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 62 missing: ['0090038300_08062023000395', '0090038300_08062023000395', '0090038300_08062023000395']
Stack 63 missing: ['0090038300_08062023000395', '0090038300_08062023000344', '0090038300_08062023000344']
Stack 64 missing: ['0090038300_08062023000344', '0090038300_08062023000125', '0090038300_08062023000344']
