dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P247382101
Min2DVol: 31.965150000000026 [m2]
Stack 0 with items: ['0090038300_14062023000140', '0090038300_14062023001679', '0090038300_14062023010896']
Stack 1 with items: ['0090038300_14062023008778', '0090038300_14062023008778', '0090038300_14062023008778']
Stack 2 with items: ['0090038300_14062023011680', '0090038300_14062023011244']
Stack 39 with items: ['0090038300_14062023003279', '0090038300_14062023003279']
Stack 40 with items: ['0090038300_14062023003279', '0090038300_14062023003279']
Stack 41 with items: ['0090038300_14062023003279', '0090038300_14062023003279']
Stack 42 with items: ['0090038300_14062023003279', '0090038300_14062023002839']
Stack 43 with items: ['0090038300_14062023001374', '0090038300_14062023001374']
Stack 44 with items: ['0090038300_14062023001374', '0090038300_14062023001374']
Stack 45 with items: ['0090038300_14062023001374', '0090038300_14062023001310']
Stack 46 with items: ['0090038300_14062023001310', '0090038300_14062023001310']
Stack 47 with items: ['0090038300_14062023006813', '0090038300_14062023006813']
Stack 48 with items: ['0090038300_14062023010424', '0090038300_14062023010424']
Stack 49 with items: ['0090038300_14062023005745', '0090038300_14062023007545']
Stack 50 with items: ['0090038300_14062023010424', '0090038300_14062023010424']
Stack 51 with items: ['0090038300_14062023008389']
Stacks not packed:
Stack 2 missing: ['0090038300_14062023011680', '0090038300_14062023011244']
Stack 3 missing: ['0090038300_14062023011008', '0090038300_14062023011008']
Stack 4 missing: ['0090038300_14062023011008', '0090038300_14062023011008']
Stack 5 missing: ['0090038300_14062023011008', '0090038300_14062023010946']
Stack 8 missing: ['0090038300_14062023010076', '0090038300_14062023009944']
Stack 9 missing: ['0090038300_14062023009339', '0090038300_14062023009339']
Stack 10 missing: ['0090038300_14062023008204', '0090038300_14062023008204']
Stack 12 missing: ['0090038300_14062023007531', '0090038300_14062023007531']
Stack 21 missing: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 22 missing: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 23 missing: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 28 missing: ['0090038300_14062023006482', '0090038300_14062023006482']
Stack 29 missing: ['0090038300_14062023006482', '0090038300_14062023006482']
Stack 30 missing: ['0090038300_14062023006482', '0090038300_14062023006404']
Stack 31 missing: ['0090038300_14062023006404', '0090038300_14062023006309']
Stack 32 missing: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 33 missing: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 34 missing: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 35 missing: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 36 missing: ['0090038300_14062023006125', '0090038300_14062023005653']
Stack 37 missing: ['0090038300_14062023005653', '0090038300_14062023004935']
Stack 38 missing: ['0090038300_14062023004019', '0090038300_14062023003976']
Stack 42 missing: ['0090038300_14062023003279', '0090038300_14062023002839']
Stack 43 missing: ['0090038300_14062023001374', '0090038300_14062023001374']
Stack 44 missing: ['0090038300_14062023001374', '0090038300_14062023001374']
Stack 45 missing: ['0090038300_14062023001374', '0090038300_14062023001310']
Stack 46 missing: ['0090038300_14062023001310', '0090038300_14062023001310']
