dataset: X
instance: AS5
+-----------+
2D Packing Heuristic in Truck P172752701
Min2DVol: 40.20000000000005 [m2]
Stack 0 with items: ['0090018000_14062023012939', '0090018000_14062023000245', '0090018000_14062023003823', '0090018000_14062023000116']
Stack 1 with items: ['0090018000_14062023014806', '0090018000_14062023009976', '0090018000_14062023010470', '0090018000_14062023014541', '0090018000_14062023014781', '0090018000_14062023005478']
Stack 2 with items: ['0090018000_14062023014730', '0090018000_14062023006186', '0090018000_14062023008865', '0090018000_14062023005886']
Stack 3 with items: ['0090018000_14062023000845', '0090018000_14062023006896', '0090018000_14062023006896', '0090018000_14062023009431']
Stack 4 with items: ['0090018000_14062023002000', '0090018000_14062023000028', '0090018000_14062023000028', '0090018000_14062023013173']
Stack 5 with items: ['0090018000_14062023007396']
Stack 6 with items: ['0090018000_14062023010298', '0090018000_14062023008264', '0090018000_14062023008264']
Stack 35 with items: ['0090018000_14062023007928', '0090018000_14062023007780', '0090018000_14062023007928']
Stack 36 with items: ['0090018000_14062023007289', '0090018000_14062023007057', '0090018000_14062023007289']
Stack 37 with items: ['0090018000_14062023006562', '0090018000_14062023005252', '0090018000_14062023005178']
Stack 38 with items: ['0090018000_14062023005178', '0090018000_14062023005178', '0090018000_14062023005178']
Stack 39 with items: ['0090018000_14062023005178', '0090018000_14062023005178', '0090018000_14062023005178']
Stack 40 with items: ['0090018000_14062023005178', '0090018000_14062023005178', '0090018000_14062023005178']
Stack 41 with items: ['0090018000_14062023005178', '0090018000_14062023005178', '0090018000_14062023005178']
Stack 42 with items: ['0090018000_14062023005178', '0090018000_14062023003988', '0090018000_14062023005178']
Stack 43 with items: ['0090018000_14062023003988', '0090018000_14062023003988', '0090018000_14062023003988']
Stack 44 with items: ['0090018000_14062023003988', '0090018000_14062023003988', '0090018000_14062023003988']
Stack 45 with items: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 46 with items: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 47 with items: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 48 with items: ['0090018000_14062023003058', '0090018000_14062023002619', '0090018000_14062023003058']
Stack 49 with items: ['0090018000_14062023002619', '0090018000_14062023002619', '0090018000_14062023002619']
Stack 50 with items: ['0090018000_14062023002619', '0090018000_14062023002619', '0090018000_14062023002619']
Stack 51 with items: ['0090018000_14062023002619', '0090018000_14062023002593', '0090018000_14062023002593']
Stack 52 with items: ['0090018000_14062023002352', '0090018000_14062023002352', '0090018000_14062023002352']
Stack 53 with items: ['0090018000_14062023002352', '0090018000_14062023002352', '0090018000_14062023002352']
Stack 54 with items: ['0090018000_14062023002352', '0090018000_14062023001278', '0090018000_14062023001278']
Stack 55 with items: ['0090018000_14062023001278', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 56 with items: ['0090018000_14062023000781', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 57 with items: ['0090018000_14062023000781', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 58 with items: ['0090018000_14062023000781', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 59 with items: ['0090018000_14062023000781', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 60 with items: ['0090018000_14062023000781', '0090018000_14062023000295', '0090018000_14062023000295']
Stack 61 with items: ['0090018000_14062023000295', '0090018000_14062023000295', '0090018000_14062023000295']
Stack 62 with items: ['0090018000_14062023000101', '0090018000_14062023000101', '0090018000_14062023000101']
Stack 63 with items: ['0090018000_14062023000101', '0090018000_14062023000101', '0090018000_14062023000101']
Stack 64 with items: ['0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036']
Stack 65 with items: ['0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036']
Stack 66 with items: ['0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036']
Stacks not packed:
Stack 7 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 8 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 9 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 10 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 11 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 12 missing: ['0090018000_14062023014845', '0090018000_14062023014845', '0090018000_14062023014845']
Stack 13 missing: ['0090018000_14062023014845', '0090018000_14062023014565', '0090018000_14062023014565']
Stack 18 missing: ['0090018000_14062023014565', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 19 missing: ['0090018000_14062023014537', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 20 missing: ['0090018000_14062023014537', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 21 missing: ['0090018000_14062023014537', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 22 missing: ['0090018000_14062023014537', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 23 missing: ['0090018000_14062023014537', '0090018000_14062023014537', '0090018000_14062023014537']
Stack 24 missing: ['0090018000_14062023014537', '0090018000_14062023014156', '0090018000_14062023014537']
Stack 26 missing: ['0090018000_14062023013014', '0090018000_14062023012859', '0090018000_14062023011738']
Stack 29 missing: ['0090018000_14062023011505', '0090018000_14062023011105', '0090018000_14062023011505']
Stack 31 missing: ['0090018000_14062023010462', '0090018000_14062023010388', '0090018000_14062023010462']
Stack 34 missing: ['0090018000_14062023008343', '0090018000_14062023007960', '0090018000_14062023007960']
Stack 35 missing: ['0090018000_14062023007928', '0090018000_14062023007780', '0090018000_14062023007928']
Stack 36 missing: ['0090018000_14062023007289', '0090018000_14062023007057', '0090018000_14062023007289']
Stack 43 missing: ['0090018000_14062023003988', '0090018000_14062023003988', '0090018000_14062023003988']
Stack 44 missing: ['0090018000_14062023003988', '0090018000_14062023003988', '0090018000_14062023003988']
Stack 45 missing: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 46 missing: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 47 missing: ['0090018000_14062023003058', '0090018000_14062023003058', '0090018000_14062023003058']
Stack 48 missing: ['0090018000_14062023003058', '0090018000_14062023002619', '0090018000_14062023003058']
Stack 49 missing: ['0090018000_14062023002619', '0090018000_14062023002619', '0090018000_14062023002619']
Stack 50 missing: ['0090018000_14062023002619', '0090018000_14062023002619', '0090018000_14062023002619']
Stack 51 missing: ['0090018000_14062023002619', '0090018000_14062023002593', '0090018000_14062023002593']
Stack 52 missing: ['0090018000_14062023002352', '0090018000_14062023002352', '0090018000_14062023002352']
Stack 53 missing: ['0090018000_14062023002352', '0090018000_14062023002352', '0090018000_14062023002352']
Stack 54 missing: ['0090018000_14062023002352', '0090018000_14062023001278', '0090018000_14062023001278']
Stack 55 missing: ['0090018000_14062023001278', '0090018000_14062023000781', '0090018000_14062023000781']
Stack 60 missing: ['0090018000_14062023000781', '0090018000_14062023000295', '0090018000_14062023000295']
Stack 61 missing: ['0090018000_14062023000295', '0090018000_14062023000295', '0090018000_14062023000295']
Stack 62 missing: ['0090018000_14062023000101', '0090018000_14062023000101', '0090018000_14062023000101']
Stack 63 missing: ['0090018000_14062023000101', '0090018000_14062023000101', '0090018000_14062023000101']
Stack 64 missing: ['0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036']
Stack 65 missing: ['0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036', '0090018000_14062023000036']
