dataset: A
instance: MA
+-----------+
2D Packing Heuristic in Truck P237221507
Min2DVol: 32.16127500000002 [m2]
Stack 0 with items: ['0090016200_03072022015812', '0090016200_03072022015305', '0090016200_03072022015305']
Stack 1 with items: ['0090016200_03072022015305', '0090016200_03072022011779', '0090016200_03072022012922', '0090016200_03072022013272', '0090016200_03072022005070']
Stack 2 with items: ['0090016200_03072022011810', '0090016200_03072022011810', '0090016200_03072022011810']
Stack 3 with items: ['0090016200_03072022011700', '0090016200_03072022011700', '0090016200_03072022011700']
Stack 4 with items: ['0090016200_03072022011700', '0090016200_03072022011700', '0090016200_03072022011700']
Stack 5 with items: ['0090016200_03072022009435', '0090016200_03072022009252', '0090016200_03072022009252', '0090016200_03072022007769']
Stack 6 with items: ['0090016200_03072022006774', '0090016200_03072022006774', '0090016200_03072022006774']
Stack 7 with items: ['0090016200_03072022005604', '0090016200_03072022005604', '0090016200_03072022005604']
Stack 8 with items: ['0090016200_03072022002003', '0090016200_03072022001920', '0090016200_03072022001920']
Stack 9 with items: ['0090016200_03072022001920', '0090016200_03072022001920', '0090016200_03072022001920']
Stack 10 with items: ['0090016200_03072022001920', '0090016200_03072022001018', '0090016200_03072022000909']
Stack 11 with items: ['0090016200_03072022016250', '0090016200_03072022010959']
Stack 36 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 37 with items: ['0090016200_03072022007355', '0090016200_03072022007355']
Stack 38 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 39 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 40 with items: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 41 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 42 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 43 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 44 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 45 with items: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 46 with items: ['0090016200_03072022004542', '0090016200_03072022002029']
Stack 47 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 48 with items: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 49 with items: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 50 with items: ['0090016200_03072022011017', '0090016200_03072022011017']
Stack 51 with items: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 52 with items: ['0090016200_03072022016489', '0090016200_03072022016489']
Stacks not packed:
Stack 25 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 26 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 27 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 28 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 29 missing: ['0090016200_03072022007355', '0090016200_03072022007355']
Stack 30 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 31 missing: ['0090016200_03072022002029', '0090016200_03072022004542']
Stack 32 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 33 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 34 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 35 missing: ['0090016200_03072022016489', '0090016200_03072022004542']
Stack 36 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 37 missing: ['0090016200_03072022007355', '0090016200_03072022007355']
Stack 38 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 39 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 40 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 41 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 42 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 43 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 44 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 45 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 46 missing: ['0090016200_03072022004542', '0090016200_03072022002029']
Stack 47 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
Stack 48 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 49 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 50 missing: ['0090016200_03072022011017', '0090016200_03072022011017']
Stack 51 missing: ['0090016200_03072022004542', '0090016200_03072022004542']
Stack 52 missing: ['0090016200_03072022016489', '0090016200_03072022016489']
