dataset: X
instance: AS7
+-----------+
2D Packing Heuristic in Truck P201752701
Min2DVol: 35.52701250000004 [m2]
Stack 0 with items: ['0090018000_14062023013305', '0090018000_14062023005150', '0090018000_14062023006339', '0090018000_14062023008429', '0090018000_14062023008991', '0090018000_14062023004807']
Stack 1 with items: ['0090018000_14062023000334', '0090018000_14062023002983', '0090018000_14062023003462', '0090018000_14062023009505', '0090018000_14062023014246']
Stack 2 with items: ['0090018000_14062023010505', '0090018000_14062023002050', '0090018000_14062023000572', '0090018000_14062023013305']
Stack 3 with items: ['0090018000_14062023013651', '0090018000_14062023004235', '0090018000_14062023008983', '0090018000_14062023000572']
Stack 4 with items: ['0090018000_14062023014614', '0090018000_14062023014157', '0090018000_14062023014614']
Stack 30 with items: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
Stack 31 with items: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
Stack 32 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 33 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 34 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 35 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 36 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 37 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 38 with items: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 39 with items: ['0090018000_14062023004174', '0090018000_14062023001940', '0090018000_14062023001939']
Stack 40 with items: ['0090018000_14062023000687', '0090018000_14062023000687', '0090018000_14062023000687']
Stack 41 with items: ['0090018000_14062023000687', '0090018000_14062023000687', '0090018000_14062023000687']
Stack 42 with items: ['0090018000_14062023000687', '0090018000_14062023000687', '0090018000_14062023000687']
Stack 43 with items: ['0090018000_14062023000687', '0090018000_14062023000687', '0090018000_14062023000687']
Stack 44 with items: ['0090018000_14062023000687', '0090018000_14062023000687', '0090018000_14062023010700']
Stack 45 with items: ['0090018000_14062023010700', '0090018000_14062023010700', '0090018000_14062023010700']
Stack 46 with items: ['0090018000_14062023010700', '0090018000_14062023010700', '0090018000_14062023010700']
Stack 47 with items: ['0090018000_14062023010700', '0090018000_14062023008772', '0090018000_14062023008772']
Stack 48 with items: ['0090018000_14062023008772', '0090018000_14062023008772', '0090018000_14062023008772']
Stack 49 with items: ['0090018000_14062023008772', '0090018000_14062023008559', '0090018000_14062023008559']
Stack 50 with items: ['0090018000_14062023008559', '0090018000_14062023008559', '0090018000_14062023008559']
Stack 51 with items: ['0090018000_14062023008559', '0090018000_14062023008559', '0090018000_14062023008559']
Stack 52 with items: ['0090018000_14062023003999', '0090018000_14062023003999', '0090018000_14062023003999']
Stack 53 with items: ['0090018000_14062023003999', '0090018000_14062023003999', '0090018000_14062023003999']
Stack 54 with items: ['0090018000_14062023012512', '0090018000_14062023009477', '0090018000_14062023012512', '0090018000_14062023012512']
Stack 55 with items: ['0090018000_14062023009477', '0090018000_14062023005352', '0090018000_14062023005352', '0090018000_14062023005352']
Stack 56 with items: ['0090018000_14062023002386', '0090018000_14062023002386']
Stack 57 with items: ['0090018000_14062023010288']
Stacks not packed:
Stack 4 missing: ['0090018000_14062023014614', '0090018000_14062023014157', '0090018000_14062023014614']
Stack 5 missing: ['0090018000_14062023014157', '0090018000_14062023014157', '0090018000_14062023014157']
Stack 6 missing: ['0090018000_14062023014157', '0090018000_14062023014157', '0090018000_14062023014157']
Stack 15 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 16 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 17 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 18 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 19 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 20 missing: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 21 missing: ['0090018000_14062023007775', '0090018000_14062023006956', '0090018000_14062023006638']
Stack 22 missing: ['0090018000_14062023006638', '0090018000_14062023006020', '0090018000_14062023006020']
Stack 23 missing: ['0090018000_14062023006020', '0090018000_14062023006020', '0090018000_14062023006020']
Stack 24 missing: ['0090018000_14062023006020', '0090018000_14062023005844', '0090018000_14062023005844']
Stack 25 missing: ['0090018000_14062023005662', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 26 missing: ['0090018000_14062023005170', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 27 missing: ['0090018000_14062023005170', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 28 missing: ['0090018000_14062023005170', '0090018000_14062023004582', '0090018000_14062023005170']
Stack 29 missing: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
Stack 30 missing: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
Stack 31 missing: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
Stack 32 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 33 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 34 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 35 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 36 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 37 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 38 missing: ['0090018000_14062023004174', '0090018000_14062023004174', '0090018000_14062023004174']
Stack 39 missing: ['0090018000_14062023004174', '0090018000_14062023001940', '0090018000_14062023001939']
Stack 54 missing: ['0090018000_14062023012512', '0090018000_14062023009477', '0090018000_14062023012512', '0090018000_14062023012512']
Stack 55 missing: ['0090018000_14062023009477', '0090018000_14062023005352', '0090018000_14062023005352', '0090018000_14062023005352']
