dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P322234401
Min2DVol: 26.40000000000002 [m2]
Stack 0 with items: ['0090017100_26102022015348', '0090017100_26102022015348', '0090017100_26102022015348']
Stack 34 with items: ['0090017100_26102022002954', '0090017100_26102022002954', '0090017100_26102022002954']
Stack 35 with items: ['0090017100_26102022002954', '0090017100_26102022002954', '0090017100_26102022002954']
Stack 36 with items: ['0090017100_26102022002954', '0090017100_26102022002954', '0090017100_26102022002954']
Stack 37 with items: ['0090017100_26102022002954', '0090017100_26102022002954', '0090017100_26102022002954']
Stack 38 with items: ['0090017100_26102022002954', '0090017100_26102022002690', '0090017100_26102022002690']
Stack 39 with items: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 40 with items: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 41 with items: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 42 with items: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 43 with items: ['0090017100_26102022000706', '0090017100_26102022000229', '0090017100_26102022000229']
Stacks not packed:
Stack 19 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 20 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 21 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 22 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 23 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 24 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 25 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 26 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 27 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 28 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 29 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 30 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 31 missing: ['0090017100_26102022008512', '0090017100_26102022008512', '0090017100_26102022008512']
Stack 39 missing: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 40 missing: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 41 missing: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 42 missing: ['0090017100_26102022000706', '0090017100_26102022000706', '0090017100_26102022000706']
Stack 43 missing: ['0090017100_26102022000706', '0090017100_26102022000229', '0090017100_26102022000229']
